miRNA_1	miRNA_2	target
MIR106A	MIR20B	CYBRD1
MIR106A	MIR20B	E2F7
MIR106A	MIR20B	NMD3
MIR106A	MIR20B	LIMK1
MIR106A	MIR20B	CLIP4
MIR106A	MIR20B	EXOC1
MIR106A	MIR20B	SH3PXD2A
MIR106A	MIR20B	EZH1
MIR106A	MIR20B	VEGFA
MIR106A	MIR20B	KCMF1
MIR106A	MIR20B	FRS2
MIR106A	MIR20B	ZNF800
MIR106A	MIR93	RNH1
MIR106A	MIR93	TGFBR2
MIR106A	MIR93	TMPO
MIR106A	MIR93	TXNIP
MIR106A	MIR93	RASSF3
MIR106A	MIR93	STK11
MIR106A	MIR93	ARNTL2
MIR106A	MIR93	EGLN3
MIR106A	MIR93	KLHL28
MIR106A	MIR93	LMBR1
MIR106A	MIR93	PRKAR1A
MIR106A	MIR93	SOCS1
MIR106A	MIR93	PHLDA1
MIR106A	MIR93	RLIM
MIR106A	MIR93	E2F1
MIR106A	MIR93	TSG101
MIR106A	MIR93	GLO1
MIR106A	MIR93	TTC9
MIR106A	MIR93	SMAD5
MIR106A	MIR93	GAN
MIR106A	MIR93	EIF2S1
MIR106A	MIR93	ZNF337
MIR106A	MIR93	KDM2A
MIR106A	MIR93	WDR33
MIR106A	MIR93	IRF1
MIR106A	MIR93	GIGYF1
MIR106A	MIR93	SF3B3
MIR106A	MIR93	ZFYVE26
MIR106A	MIR93	UBR4
MIR106A	MIR93	MAST2
MIR106A	MIR93	LPXN
MIR106A	MIR93	SEC14L1
MIR106A	MIR93	CCNG2
MIR106A	MIR93	NCOA3
MIR106A	MIR93	ENPP5
MIR106A	MIR93	USP3
MIR106A	MIR93	LZIC
MIR106A	MIR93	GSPT1
MIR106A	MIR93	SGMS1
MIR106A	MIR93	ZNFX1
MIR106A	MIR93	MOB1A
MIR106A	MIR93	RAB9A
MIR106A	MIR93	NLK
MIR106A	MIR93	MOB1B
MIR106A	MIR93	TAGAP
MIR106A	MIR93	FAM126B
MIR106A	MIR93	TAOK3
MIR106A	MIR93	UBE3C
MIR106A	MIR93	CCND2
MIR106A	MIR93	FEM1C
MIR106A	MIR93	ANKRD11
MIR106A	MIR93	ZNF81
MIR106A	MIR93	ZC3H12C
MIR106A	MIR93	CCND1
MIR106A	MIR93	ATG16L1
MIR106A	MIR93	ZBTB33
MIR106A	MIR93	ULK1
MIR106A	MIR93	ANKIB1
MIR106A	MIR93	PPP1R12B
MIR106A	MIR93	PTPN4
MIR106A	MIR93	RUFY2
MIR106A	MIR93	NR2C2
MIR106A	MIR93	DUSP2
MIR106A	MIR93	ANKRD52
MIR106A	MIR93	SH3RF1
MIR106A	MIR93	NBL1
MIR106A	MIR93	FRMPD4
MIR106A	MIR93	JAK1
MIR106A	MIR93	NUPL1
MIR106A	MIR93	PRRX1
MIR106A	MIR93	AKT3
MIR106A	MIR93	ZBTB7A
MIR106A	MIR93	BEND4
MIR106A	MIR93	TNRC6B
MIR106A	MIR93	PKD2
MIR106A	MIR93	ZBTB18
MIR106A	MIR93	DHCR24
MIR106A	MIR93	CCDC71L
MIR106A	MIR93	HBP1
MIR106A	MIR93	SEPT2
MIR106A	MIR93	RASA2
MIR106A	MIR93	ZBTB4
MIR106A	MIR93	RRM2
MIR106A	MIR93	NHLRC3
MIR106A	MIR93	KPNA2
MIR106A	MIR93	RASD1
MIR106A	MIR93	RND3
MIR106A	MIR93	ATP6V0E1
MIR106A	MIR93	NAPB
MIR106A	MIR93	REEP3
MIR106A	MIR93	FRMD4A
MIR106A	MIR93	CRK
MIR106A	MIR93	BTN3A1
MIR106A	MIR93	BTG3
MIR106A	MIR93	EIF4G3
MIR106A	MIR93	RCAN1
MIR106A	MIR93	STAT3
MIR106A	MIR93	SBNO1
MIR106A	MIR93	MSI2
MIR106A	MIR93	AAK1
MIR106A	MIR93	KDM6B
MIR106A	MIR93	LRCH1
MIR106A	MIR93	ACSL4
MIR106A	MIR93	WDR37
MIR106A	MIR93	AAED1
MIR106A	MIR93	CHD1
MIR106A	MIR93	RB1
MIR106A	MIR93	ZNF592
MIR106A	MIR93	GRAMD1A
MIR106A	MIR93	NF1
MIR106A	MIR93	BNIP2
MIR106A	MIR93	SMU1
MIR106A	MIR93	NABP1
MIR106A	MIR93	TNFAIP3
MIR106A	MIR93	CEP350
MIR106A	MIR93	HYOU1
MIR106A	MIR93	IER3
MIR106A	MIR93	ATL3
MIR106A	MIR93	ERAP1
MIR106A	MIR93	PPP6C
MIR106A	MIR93	PUM2
MIR106A	MIR93	CXCL8
MIR106A	MIR93	IRF9
MIR106A	MIR93	FLAD1
MIR106A	MIR93	TBC1D2B
MIR106A	MIR93	STK38
MIR106A	MIR93	MSMO1
MIR106A	MIR93	CROT
MIR106A	MIR93	SEMA7A
MIR106A	MIR93	LAPTM4A
MIR106A	MIR93	CCDC137
MIR106A	MIR93	TRIM8
MIR106A	MIR93	SASH1
MIR106A	MIR93	ATP9A
MIR106A	MIR93	DUSP18
MIR106A	MIR93	PKD1
MIR106A	MIR93	DNAJC27
MIR106A	MIR93	EPAS1
MIR106A	MIR93	CELF2
MIR106A	MIR93	UNC119B
MIR106A	MIR93	MAP3K2
MIR106A	MIR93	MAST4
MIR106A	MIR93	DNAJC13
MIR106A	MIR93	MAGT1
MIR106A	MIR93	PHACTR2
MIR106A	MIR93	RHOC
MIR106A	MIR93	SOD2
MIR106A	MIR93	RUNX3
MIR106A	MIR93	ZDHHC20
MIR106A	MIR93	CSRNP3
MIR106A	MIR93	C1QBP
MIR106A	MIR93	CLTC
MIR106A	MIR93	TMEM127
MIR106A	MIR93	TBC1D20
MIR106A	MIR93	GBF1
MIR106A	MIR93	MKI67
MIR106A	MIR93	ZNF880
MIR106A	MIR93	PCYT1A
MIR106A	MIR93	DCAF10
MIR106A	MIR93	SIPA1L1
MIR106A	MIR93	ADAM9
MIR106A	MIR93	ZNF827
MIR106A	MIR93	USP34
MIR106A	MIR93	ARL1
MIR106A	MIR93	ABAT
MIR106A	MIR93	PFKP
MIR106A	MIR93	SAMD9L
MIR106A	MIR93	ARL4A
MIR106A	MIR93	SLC30A1
MIR106A	MIR93	MIDN
MIR106A	MIR93	DYRK3
MIR106A	MIR93	PALLD
MIR106A	MIR93	ZMPSTE24
MIR106A	MIR93	SGTB
MIR106A	MIR93	CNOT4
MIR106A	MIR93	CRIM1
MIR106A	MIR93	PPP1R15B
MIR106A	MIR93	WEE1
MIR106A	MIR93	MKNK2
MIR106A	MIR93	CSNK1A1
MIR106A	MIR93	FAM167A
MIR106A	MIR93	IPO7
MIR106A	MIR93	SNX9
MIR106A	MIR93	AFF1
MIR106A	MIR93	CRY2
MIR106A	MIR93	DNPH1
MIR106A	MIR93	EFCAB14
MIR106A	MIR93	RAB5B
MIR106A	MIR93	MAP3K9
MIR106A	MIR93	KLF3
MIR106A	MIR93	PIK3R1
MIR106A	MIR93	MACF1
MIR106A	MIR93	PLEKHO2
MIR106A	MIR93	CYBRD1
MIR106A	MIR93	NMD3
MIR106A	MIR93	LIMK1
MIR106A	MIR93	CLIP4
MIR106A	MIR93	EXOC1
MIR106A	MIR93	SH3PXD2A
MIR106A	MIR93	EZH1
MIR106A	MIR93	VEGFA
MIR106A	MIR93	KCMF1
MIR106A	MIR93	FRS2
MIR106A	MIR93	BBX
MIR106A	MIR93	ZNF800
MIR18A	MIR106B	ADAM9
MIR18A	MIR106B	PFKP
MIR18A	MIR106B	EGLN3
MIR18A	MIR106B	DAZAP2
MIR18A	MIR106B	RLIM
MIR18A	MIR106B	LNPEP
MIR18A	MIR106B	TNFAIP3
MIR18A	MIR106B	PLXNA1
MIR18A	MIR106B	NEDD4
MIR18A	MIR106B	PRRX1
MIR18A	MIR106B	BOD1L1
MIR18A	MIR106B	SEMA7A
MIR18A	MIR106B	CDKN1A
MIR18A	MIR106B	MAP3K2
MIR18A	MIR106B	MAP3K9
MIR18A	MIR106B	PTP4A1
MIR18A	MIR106B	GSPT1
MIR18A	MIR106B	ZNFX1
MIR18A	MIR106B	ATP2B1
MIR18A	MIR106B	STARD7
MIR18A	MIR106B	NIPBL
MIR18A	MIR106B	CCND2
MIR18A	MIR106B	ZNF217
MIR18A	MIR17	IKZF5
MIR18A	MIR17	ADD1
MIR18A	MIR17	ATF7IP
MIR18A	MIR17	YOD1
MIR18A	MIR17	SLC38A2
MIR18A	MIR17	ADAM9
MIR18A	MIR17	RNF213
MIR18A	MIR17	DMXL1
MIR18A	MIR17	PFKP
MIR18A	MIR17	EGLN3
MIR18A	MIR17	DAZAP2
MIR18A	MIR17	KIAA1109
MIR18A	MIR17	LY75
MIR18A	MIR17	SURF4
MIR18A	MIR17	BLOC1S1
MIR18A	MIR17	RLIM
MIR18A	MIR17	TNFAIP3
MIR18A	MIR17	PLXNA1
MIR18A	MIR17	PRRX1
MIR18A	MIR17	RBM38
MIR18A	MIR17	FBN2
MIR18A	MIR17	PAFAH1B1
MIR18A	MIR17	ENPP2
MIR18A	MIR17	WNK1
MIR18A	MIR17	DUSP14
MIR18A	MIR17	PPP1R15B
MIR18A	MIR17	SAMD4B
MIR18A	MIR17	RALGAPA2
MIR18A	MIR17	TBL3
MIR18A	MIR17	KPNA3
MIR18A	MIR17	YY1
MIR18A	MIR17	MGAT4B
MIR18A	MIR17	SEMA7A
MIR18A	MIR17	PABPC1
MIR18A	MIR17	CDKN1A
MIR18A	MIR17	HIPK2
MIR18A	MIR17	DICER1
MIR18A	MIR17	MAP3K2
MIR18A	MIR17	FLNB
MIR18A	MIR17	MAP3K9
MIR18A	MIR17	PHC2
MIR18A	MIR17	VGLL4
MIR18A	MIR17	ATP2A3
MIR18A	MIR17	DAPK1
MIR18A	MIR17	CELF1
MIR18A	MIR17	BICD2
MIR18A	MIR17	GSPT1
MIR18A	MIR17	ALDOA
MIR18A	MIR17	ZNFX1
MIR18A	MIR17	NIN
MIR18A	MIR17	ACTB
MIR18A	MIR17	NIPBL
MIR18A	MIR17	LMNA
MIR18A	MIR17	CCND2
MIR18A	MIR17	COPB1
MIR18A	MIR17	LARP4B
MIR18A	MIR17	SCAMP2
MIR18A	MIR17	INO80D
MIR18A	MIR17	HNRNPUL1
MIR18A	MIR17	VASP
MIR18A	MIR17	ZNF217
MIR18A	MIR20A	YOD1
MIR18A	MIR20A	ADAM9
MIR18A	MIR20A	PFKP
MIR18A	MIR20A	EGLN3
MIR18A	MIR20A	SSH1
MIR18A	MIR20A	DAZAP2
MIR18A	MIR20A	SRGAP1
MIR18A	MIR20A	COX7B
MIR18A	MIR20A	LY75
MIR18A	MIR20A	SURF4
MIR18A	MIR20A	RLIM
MIR18A	MIR20A	LNPEP
MIR18A	MIR20A	TNFAIP3
MIR18A	MIR20A	PLXNA1
MIR18A	MIR20A	PRRX1
MIR18A	MIR20A	RBM38
MIR18A	MIR20A	ACACA
MIR18A	MIR20A	KPNA3
MIR18A	MIR20A	BOD1L1
MIR18A	MIR20A	SEMA7A
MIR18A	MIR20A	CDKN1A
MIR18A	MIR20A	FUBP1
MIR18A	MIR20A	MAP3K2
MIR18A	MIR20A	WHSC1L1
MIR18A	MIR20A	FLNB
MIR18A	MIR20A	DCAF7
MIR18A	MIR20A	MAP3K9
MIR18A	MIR20A	SHISA5
MIR18A	MIR20A	GSPT1
MIR18A	MIR20A	ZNFX1
MIR18A	MIR20A	MTF2
MIR18A	MIR20A	ATP2B1
MIR18A	MIR20A	NIN
MIR18A	MIR20A	STARD7
MIR18A	MIR20A	NIPBL
MIR18A	MIR20A	CCND2
MIR18A	MIR20A	SCAMP2
MIR18A	MIR20A	HNRNPUL1
MIR18A	MIR20A	KLF6
MIR18A	MIR20B	ADAM9
MIR18A	MIR20B	RNF213
MIR18A	MIR20B	DMXL1
MIR18A	MIR20B	PFKP
MIR18A	MIR20B	EGLN3
MIR18A	MIR20B	RLIM
MIR18A	MIR20B	TNFAIP3
MIR18A	MIR20B	PRRX1
MIR18A	MIR20B	PPP1R15B
MIR18A	MIR20B	SEMA7A
MIR18A	MIR20B	CDKN1A
MIR18A	MIR20B	YTHDF3
MIR18A	MIR20B	MAP3K2
MIR18A	MIR20B	MAP3K9
MIR18A	MIR20B	DAPK1
MIR18A	MIR20B	GSPT1
MIR18A	MIR20B	NUP214
MIR18A	MIR20B	ZNFX1
MIR18A	MIR20B	NIPBL
MIR18A	MIR20B	CCND2
MIR18A	MIR20B	ZNF217
MIR18A	MIR93	ADAM9
MIR18A	MIR93	DMXL1
MIR18A	MIR93	PFKP
MIR18A	MIR93	ZC3H18
MIR18A	MIR93	EGLN3
MIR18A	MIR93	DAZAP2
MIR18A	MIR93	ZNF703
MIR18A	MIR93	RLIM
MIR18A	MIR93	MAP4K4
MIR18A	MIR93	PRRX1
MIR18A	MIR93	TNFAIP3
MIR18A	MIR93	IDS
MIR18A	MIR93	UBB
MIR18A	MIR93	PPP1R15B
MIR18A	MIR93	ATF1
MIR18A	MIR93	FOXO3
MIR18A	MIR93	SEMA7A
MIR18A	MIR93	CDKN1A
MIR18A	MIR93	MAP3K2
MIR18A	MIR93	WHSC1L1
MIR18A	MIR93	MAP3K9
MIR18A	MIR93	DAPK1
MIR18A	MIR93	GSPT1
MIR18A	MIR93	ZNFX1
MIR18A	MIR93	NIPBL
MIR18A	MIR93	CCND2
MIR18B	MIR106B	BOD1L1
MIR18B	MIR106B	TNFAIP3
MIR18B	MIR106B	PRRX1
MIR18B	MIR106B	GSPT1
MIR18B	MIR106B	NEDD4
MIR18B	MIR106B	SEMA7A
MIR18B	MIR106B	ADAM9
MIR18B	MIR106B	ZNFX1
MIR18B	MIR106B	ATP2B1
MIR18B	MIR106B	PFKP
MIR18B	MIR106B	NIPBL
MIR18B	MIR106B	MAP3K9
MIR18B	MIR106B	CCND2
MIR18B	MIR106B	BTG2
MIR18B	MIR106B	ZNF217
MIR18B	MIR17	IKZF5
MIR18B	MIR17	ADD1
MIR18B	MIR17	ATF7IP
MIR18B	MIR17	ADAM9
MIR18B	MIR17	RNF213
MIR18B	MIR17	DMXL1
MIR18B	MIR17	PFKP
MIR18B	MIR17	KIAA1109
MIR18B	MIR17	SURF4
MIR18B	MIR17	TNFAIP3
MIR18B	MIR17	PRRX1
MIR18B	MIR17	RBM38
MIR18B	MIR17	FBN2
MIR18B	MIR17	ENPP2
MIR18B	MIR17	PPP1R15B
MIR18B	MIR17	RALGAPA2
MIR18B	MIR17	KPNA3
MIR18B	MIR17	YY1
MIR18B	MIR17	MGAT4B
MIR18B	MIR17	SEMA7A
MIR18B	MIR17	PABPC1
MIR18B	MIR17	HIPK2
MIR18B	MIR17	DICER1
MIR18B	MIR17	MAP3K9
MIR18B	MIR17	PHC2
MIR18B	MIR17	ATP2A3
MIR18B	MIR17	DAPK1
MIR18B	MIR17	CELF1
MIR18B	MIR17	BICD2
MIR18B	MIR17	GSPT1
MIR18B	MIR17	ZNFX1
MIR18B	MIR17	NIPBL
MIR18B	MIR17	LMNA
MIR18B	MIR17	CCND2
MIR18B	MIR17	COPB1
MIR18B	MIR17	ZNF217
MIR18B	MIR20A	ADAM9
MIR18B	MIR20A	PFKP
MIR18B	MIR20A	SSH1
MIR18B	MIR20A	SURF4
MIR18B	MIR20A	TNFAIP3
MIR18B	MIR20A	PRRX1
MIR18B	MIR20A	RBM38
MIR18B	MIR20A	KPNA3
MIR18B	MIR20A	BOD1L1
MIR18B	MIR20A	SEMA7A
MIR18B	MIR20A	FUBP1
MIR18B	MIR20A	DCAF7
MIR18B	MIR20A	MAP3K9
MIR18B	MIR20A	SHISA5
MIR18B	MIR20A	BTG2
MIR18B	MIR20A	GSPT1
MIR18B	MIR20A	ZNFX1
MIR18B	MIR20A	ATP2B1
MIR18B	MIR20A	NIPBL
MIR18B	MIR20A	CCND2
MIR18B	MIR20B	SEMA7A
MIR18B	MIR20B	TNFAIP3
MIR18B	MIR20B	PRRX1
MIR18B	MIR20B	GSPT1
MIR18B	MIR20B	NUP214
MIR18B	MIR20B	ADAM9
MIR18B	MIR20B	ZNFX1
MIR18B	MIR20B	RNF213
MIR18B	MIR20B	DMXL1
MIR18B	MIR20B	PFKP
MIR18B	MIR20B	YTHDF3
MIR18B	MIR20B	PPP1R15B
MIR18B	MIR20B	NIPBL
MIR18B	MIR20B	MAP3K9
MIR18B	MIR20B	CCND2
MIR18B	MIR20B	DAPK1
MIR18B	MIR20B	ZNF217
MIR18B	MIR93	SEMA7A
MIR18B	MIR93	TNFAIP3
MIR18B	MIR93	PRRX1
MIR18B	MIR93	GSPT1
MIR18B	MIR93	ADAM9
MIR18B	MIR93	ZNFX1
MIR18B	MIR93	IDS
MIR18B	MIR93	DMXL1
MIR18B	MIR93	PFKP
MIR18B	MIR93	PPP1R15B
MIR18B	MIR93	NIPBL
MIR18B	MIR93	MAP3K9
MIR18B	MIR93	CCND2
MIR18B	MIR93	ATF1
MIR18B	MIR93	DAPK1
MIR20A	MIR106B	CBX7
MIR20A	MIR106B	STK11
MIR20A	MIR106B	LIN54
MIR20A	MIR106B	BTG1
MIR20A	MIR106B	ATXN1
MIR20A	MIR106B	TSG101
MIR20A	MIR106B	TTC9
MIR20A	MIR106B	UBAP2L
MIR20A	MIR106B	LPXN
MIR20A	MIR106B	LZIC
MIR20A	MIR106B	NFAT5
MIR20A	MIR106B	TCEB3
MIR20A	MIR106B	ZNF717
MIR20A	MIR106B	TRIP12
MIR20A	MIR106B	FEM1C
MIR20A	MIR106B	KLHL2
MIR20A	MIR106B	JOSD1
MIR20A	MIR106B	ZMYND8
MIR20A	MIR106B	SSR3
MIR20A	MIR106B	PTPN4
MIR20A	MIR106B	MED17
MIR20A	MIR106B	DUSP2
MIR20A	MIR106B	NBL1
MIR20A	MIR106B	FRMPD4
MIR20A	MIR106B	NUPL1
MIR20A	MIR106B	PRRX1
MIR20A	MIR106B	NCL
MIR20A	MIR106B	ZBTB18
MIR20A	MIR106B	MRPL51
MIR20A	MIR106B	CCDC71L
MIR20A	MIR106B	SEPT2
MIR20A	MIR106B	RRM2
MIR20A	MIR106B	ZFYVE21
MIR20A	MIR106B	KPNA2
MIR20A	MIR106B	NAPB
MIR20A	MIR106B	CRK
MIR20A	MIR106B	AHCTF1
MIR20A	MIR106B	KIAA1462
MIR20A	MIR106B	KIRREL
MIR20A	MIR106B	STRN
MIR20A	MIR106B	NSD1
MIR20A	MIR106B	CXCL8
MIR20A	MIR106B	FLAD1
MIR20A	MIR106B	TBC1D2B
MIR20A	MIR106B	KLF10
MIR20A	MIR106B	HNRNPF
MIR20A	MIR106B	DNAJC27
MIR20A	MIR106B	EPAS1
MIR20A	MIR106B	BTG2
MIR20A	MIR106B	ZNF724P
MIR20A	MIR106B	ZDHHC20
MIR20A	MIR106B	RAB22A
MIR20A	MIR106B	NIPBL
MIR20A	MIR106B	ZNF880
MIR20A	MIR106B	AKTIP
MIR20A	MIR106B	C2CD4A
MIR20A	MIR106B	GPATCH2
MIR20A	MIR106B	ADAM9
MIR20A	MIR106B	RBM12
MIR20A	MIR106B	PFKP
MIR20A	MIR106B	MIDN
MIR20A	MIR106B	SGTB
MIR20A	MIR106B	CORO1C
MIR20A	MIR106B	GPR63
MIR20A	MIR106B	IFI44L
MIR20A	MIR106B	NPAT
MIR20A	MIR106B	PLSCR4
MIR20A	MIR106B	ADAT2
MIR20A	MIR106B	CYBRD1
MIR20A	MIR106B	KLF12
MIR20A	MIR106B	EXOC1
MIR20A	MIR106B	ZNF800
MIR20A	MIR106B	COQ10B
MIR20A	MIR106B	ARNTL2
MIR20A	MIR106B	EGLN3
MIR20A	MIR106B	F13A1
MIR20A	MIR106B	KLHL28
MIR20A	MIR106B	SOGA1
MIR20A	MIR106B	RLIM
MIR20A	MIR106B	LNPEP
MIR20A	MIR106B	E2F1
MIR20A	MIR106B	CD46
MIR20A	MIR106B	AKAP11
MIR20A	MIR106B	DGKH
MIR20A	MIR106B	GIGYF1
MIR20A	MIR106B	COX8A
MIR20A	MIR106B	VAPB
MIR20A	MIR106B	MAST2
MIR20A	MIR106B	ABCD2
MIR20A	MIR106B	EIF4A2
MIR20A	MIR106B	MOB1B
MIR20A	MIR106B	RAB8B
MIR20A	MIR106B	TAOK3
MIR20A	MIR106B	UBE3C
MIR20A	MIR106B	MAP3K8
MIR20A	MIR106B	ANKRD11
MIR20A	MIR106B	OTUD1
MIR20A	MIR106B	CCND1
MIR20A	MIR106B	ANKIB1
MIR20A	MIR106B	PPP1R12B
MIR20A	MIR106B	RUFY2
MIR20A	MIR106B	NR2C2
MIR20A	MIR106B	ZBTB7A
MIR20A	MIR106B	PKD2
MIR20A	MIR106B	SEMA6D
MIR20A	MIR106B	HBP1
MIR20A	MIR106B	RASA2
MIR20A	MIR106B	ZBTB4
MIR20A	MIR106B	KATNAL1
MIR20A	MIR106B	SOCS5
MIR20A	MIR106B	CBX5
MIR20A	MIR106B	BTG3
MIR20A	MIR106B	CNEP1R1
MIR20A	MIR106B	M6PR
MIR20A	MIR106B	AAK1
MIR20A	MIR106B	ATP6V1G1
MIR20A	MIR106B	PIP4K2A
MIR20A	MIR106B	SMU1
MIR20A	MIR106B	PRRC2C
MIR20A	MIR106B	SCO1
MIR20A	MIR106B	IER3
MIR20A	MIR106B	LAMP3
MIR20A	MIR106B	PPP6C
MIR20A	MIR106B	FAM129A
MIR20A	MIR106B	CROT
MIR20A	MIR106B	CELF2
MIR20A	MIR106B	PREX1
MIR20A	MIR106B	MAST4
MIR20A	MIR106B	SMARCA4
MIR20A	MIR106B	TP53INP1
MIR20A	MIR106B	MAGT1
MIR20A	MIR106B	RHOC
MIR20A	MIR106B	SOD2
MIR20A	MIR106B	RUNX3
MIR20A	MIR106B	TMEM200C
MIR20A	MIR106B	TFAM
MIR20A	MIR106B	TMEM127
MIR20A	MIR106B	DCAF10
MIR20A	MIR106B	FNDC3B
MIR20A	MIR106B	ZNF827
MIR20A	MIR106B	VASH2
MIR20A	MIR106B	PALLD
MIR20A	MIR106B	FMNL3
MIR20A	MIR106B	CNOT4
MIR20A	MIR106B	RBP1
MIR20A	MIR106B	MKNK2
MIR20A	MIR106B	FSTL1
MIR20A	MIR106B	INIP
MIR20A	MIR106B	FAM167A
MIR20A	MIR106B	IPO7
MIR20A	MIR106B	KRT10
MIR20A	MIR106B	SNX9
MIR20A	MIR106B	C16orf70
MIR20A	MIR106B	RAB5B
MIR20A	MIR106B	MAP3K9
MIR20A	MIR106B	PIK3R1
MIR20A	MIR106B	CLIP4
MIR20A	MIR106B	ALG13
MIR20A	MIR106B	FRS2
MIR20A	MIR106B	ARHGEF6
MIR20A	MIR106B	PPARD
MIR20A	MIR106B	RASSF3
MIR20A	MIR106B	CARD8
MIR20A	MIR106B	LMBR1
MIR20A	MIR106B	REV3L
MIR20A	MIR106B	PRKAR1A
MIR20A	MIR106B	SOCS1
MIR20A	MIR106B	VHL
MIR20A	MIR106B	GLO1
MIR20A	MIR106B	SMAD5
MIR20A	MIR106B	ZNF337
MIR20A	MIR106B	UBR4
MIR20A	MIR106B	XIAP
MIR20A	MIR106B	SEC14L1
MIR20A	MIR106B	ENPP5
MIR20A	MIR106B	USP3
MIR20A	MIR106B	AHNAK
MIR20A	MIR106B	LTBP1
MIR20A	MIR106B	GSPT1
MIR20A	MIR106B	SGMS1
MIR20A	MIR106B	MOB1A
MIR20A	MIR106B	NLK
MIR20A	MIR106B	PPP2R3A
MIR20A	MIR106B	CCND2
MIR20A	MIR106B	NIPA1
MIR20A	MIR106B	ULK1
MIR20A	MIR106B	FAM102A
MIR20A	MIR106B	GPR137B
MIR20A	MIR106B	PLXNA1
MIR20A	MIR106B	EHBP1
MIR20A	MIR106B	SUV420H1
MIR20A	MIR106B	FAM222B
MIR20A	MIR106B	NHLRC3
MIR20A	MIR106B	DNAJC28
MIR20A	MIR106B	IL6ST
MIR20A	MIR106B	SBNO1
MIR20A	MIR106B	KDM6B
MIR20A	MIR106B	LRCH1
MIR20A	MIR106B	ACSL4
MIR20A	MIR106B	AAED1
MIR20A	MIR106B	FEZ2
MIR20A	MIR106B	ITGB8
MIR20A	MIR106B	GSPT2
MIR20A	MIR106B	RBM47
MIR20A	MIR106B	ZNF592
MIR20A	MIR106B	SESN1
MIR20A	MIR106B	NABP1
MIR20A	MIR106B	CAV1
MIR20A	MIR106B	TNFAIP3
MIR20A	MIR106B	HYOU1
MIR20A	MIR106B	ATL3
MIR20A	MIR106B	CBFB
MIR20A	MIR106B	ERAP1
MIR20A	MIR106B	ING3
MIR20A	MIR106B	STK38
MIR20A	MIR106B	TMEM25
MIR20A	MIR106B	SEMA7A
MIR20A	MIR106B	LAPTM4A
MIR20A	MIR106B	DUSP18
MIR20A	MIR106B	PURA
MIR20A	MIR106B	MAP3K2
MIR20A	MIR106B	RANBP2
MIR20A	MIR106B	UGCG
MIR20A	MIR106B	PCYT1A
MIR20A	MIR106B	SIPA1L1
MIR20A	MIR106B	RORA
MIR20A	MIR106B	DYRK3
MIR20A	MIR106B	CMKLR1
MIR20A	MIR106B	ZMPSTE24
MIR20A	MIR106B	CCT2
MIR20A	MIR106B	CSNK1A1
MIR20A	MIR106B	ASAP2
MIR20A	MIR106B	CRY2
MIR20A	MIR106B	CDKN1A
MIR20A	MIR106B	DNPH1
MIR20A	MIR106B	EFCAB14
MIR20A	MIR106B	DVL3
MIR20A	MIR106B	MACF1
MIR20A	MIR106B	PDPK1
MIR20A	MIR106B	NTN4
MIR20A	MIR106B	VEGFA
MIR20A	MIR106B	KCMF1
MIR20A	MIR106B	RNH1
MIR20A	MIR106B	TGFBR2
MIR20A	MIR106B	KIAA0232
MIR20A	MIR106B	TXNIP
MIR20A	MIR106B	FAM228B
MIR20A	MIR106B	CLPTM1
MIR20A	MIR106B	PHLDA1
MIR20A	MIR106B	COPS2
MIR20A	MIR106B	GAN
MIR20A	MIR106B	NUDT3
MIR20A	MIR106B	EIF2S1
MIR20A	MIR106B	KDM2A
MIR20A	MIR106B	KLHL7
MIR20A	MIR106B	GGNBP2
MIR20A	MIR106B	IRF1
MIR20A	MIR106B	B2M
MIR20A	MIR106B	ZFYVE26
MIR20A	MIR106B	ZNF770
MIR20A	MIR106B	NDN
MIR20A	MIR106B	CCNG2
MIR20A	MIR106B	NCOA3
MIR20A	MIR106B	PPP3CC
MIR20A	MIR106B	BMP2K
MIR20A	MIR106B	FMN2
MIR20A	MIR106B	ZNFX1
MIR20A	MIR106B	TAGAP
MIR20A	MIR106B	KDM4A
MIR20A	MIR106B	FAM126B
MIR20A	MIR106B	ZNF81
MIR20A	MIR106B	ZC3H12C
MIR20A	MIR106B	ATG16L1
MIR20A	MIR106B	ZBTB33
MIR20A	MIR106B	U2AF2
MIR20A	MIR106B	ANKRD52
MIR20A	MIR106B	SH3RF1
MIR20A	MIR106B	PLXDC2
MIR20A	MIR106B	SLC7A11
MIR20A	MIR106B	BEND4
MIR20A	MIR106B	TNRC6B
MIR20A	MIR106B	RPRD2
MIR20A	MIR106B	JMY
MIR20A	MIR106B	RASD1
MIR20A	MIR106B	REEP3
MIR20A	MIR106B	CDCP1
MIR20A	MIR106B	FRMD4A
MIR20A	MIR106B	BTN3A1
MIR20A	MIR106B	RCAN1
MIR20A	MIR106B	MSI2
MIR20A	MIR106B	WDR37
MIR20A	MIR106B	HIAT1
MIR20A	MIR106B	RB1
MIR20A	MIR106B	SLC36A1
MIR20A	MIR106B	BNIP2
MIR20A	MIR106B	SGPL1
MIR20A	MIR106B	DAZAP2
MIR20A	MIR106B	PREPL
MIR20A	MIR106B	IRS1
MIR20A	MIR106B	IRF9
MIR20A	MIR106B	MAPK1
MIR20A	MIR106B	BOD1L1
MIR20A	MIR106B	CCDC137
MIR20A	MIR106B	HVCN1
MIR20A	MIR106B	TRIM8
MIR20A	MIR106B	SASH1
