miRNA_1	miRNA_2	target
MIR302C	MIR519A2	ASH1L
MIR302C	MIR519A2	PLEKHA3
MIR302C	MIR519B	DAZAP2
MIR302C	MIR519B	CEP57
MIR302C	MIR519B	USP15
MIR302C	MIR519B	PFN2
MIR302C	MIR519B	IKZF2
MIR302C	MIR519B	MBNL1
MIR302C	MIR519B	BCL11A
MIR302C	MIR519B	MAP2K4
MIR302C	MIR519B	BRWD1
MIR302C	MIR519B	MTMR3
MIR302C	MIR519B	TGFBR2
MIR302C	MIR519B	WEE1
MIR302C	MIR519B	PTPRD
MIR302C	MIR519B	PSD3
MIR302C	MIR519B	CNOT6L
MIR302C	MIR519B	TP63
MIR302C	MIR519B	HIPK3
MIR302C	MIR519B	EIF5A2
MIR302C	MIR519B	SNRK
MIR302C	MIR519B	ARID4A
MIR302C	MIR519B	NFIA
MIR302C	MIR519B	STK17B
MIR302C	MIR519B	ZBTB41
MIR302C	MIR519B	SPOPL
MIR302C	MIR519B	SRSF2
MIR302C	MIR519B	LCOR
MIR302C	MIR519B	CNOT6
MIR302C	MIR519B	CREBRF
MIR302C	MIR519B	ROCK2
MIR302C	MIR519B	ZNFX1
MIR302C	MIR519B	CREB5
MIR302C	MIR519B	FAM126B
MIR302C	MIR519B	ADAM9
MIR302C	MIR519B	VLDLR
MIR302C	MIR519B	NFIB
MIR302C	MIR519B	PSIP1
MIR302C	MIR519B	MTMR4
MIR302C	MIR519B	ARID4B
MIR302C	MIR519B	GATAD2B
MIR302C	MIR519B	PAPOLA
MIR302C	MIR519B	GPR158
MIR302C	MIR519B	AHCTF1
MIR302C	MIR519B	FNDC3A
MIR302C	MIR519B	CELF2
MIR302C	MIR519B	ANK2
MIR302C	MIR519B	PLEKHA3
MIR302C	MIR519C	DAZAP2
MIR302C	MIR519C	CEP57
MIR302C	MIR519C	USP15
MIR302C	MIR519C	MAP3K2
MIR302C	MIR519C	PFN2
MIR302C	MIR519C	IKZF2
MIR302C	MIR519C	MBNL1
MIR302C	MIR519C	BCL11A
MIR302C	MIR519C	MAP2K4
MIR302C	MIR519C	BRWD1
MIR302C	MIR519C	MTMR3
MIR302C	MIR519C	CAMTA1
MIR302C	MIR519C	PSD3
MIR302C	MIR519C	WEE1
MIR302C	MIR519C	PTPRD
MIR302C	MIR519C	CNOT6L
MIR302C	MIR519C	TGFBR2
MIR302C	MIR519C	ZNF148
MIR302C	MIR519C	E2F7
MIR302C	MIR519C	HIPK3
MIR302C	MIR519C	EIF5A2
MIR302C	MIR519C	SNRK
MIR302C	MIR519C	ARID4A
MIR302C	MIR519C	NFIA
MIR302C	MIR519C	STK17B
MIR302C	MIR519C	ZBTB41
MIR302C	MIR519C	SPOPL
MIR302C	MIR519C	SRSF2
MIR302C	MIR519C	LCOR
MIR302C	MIR519C	CNOT6
MIR302C	MIR519C	CREBRF
MIR302C	MIR519C	ROCK2
MIR302C	MIR519C	ZNFX1
MIR302C	MIR519C	CREB5
MIR302C	MIR519C	FAM126B
MIR302C	MIR519C	ADAM9
MIR302C	MIR519C	VLDLR
MIR302C	MIR519C	NFIB
MIR302C	MIR519C	PSIP1
MIR302C	MIR519C	KBTBD8
MIR302C	MIR519C	MTMR4
MIR302C	MIR519C	ARID4B
MIR302C	MIR519C	GATAD2B
MIR302C	MIR519C	PAPOLA
MIR302C	MIR519C	GPR158
MIR302C	MIR519C	ZBTB5
MIR302C	MIR519C	FNDC3A
MIR302C	MIR519C	CELF2
MIR302C	MIR519C	ANK2
MIR302C	MIR519C	PLEKHA3
MIR302C	MIR519D	NR4A3
MIR302C	MIR519D	RSBN1
MIR302C	MIR519D	MAP3K2
MIR302C	MIR519D	ATAD2
MIR302C	MIR519D	PFN2
MIR302C	MIR519D	TXNIP
MIR302C	MIR519D	SLAIN2
MIR302C	MIR519D	USP46
MIR302C	MIR519D	IKZF2
MIR302C	MIR519D	BCL11B
MIR302C	MIR519D	CFL2
MIR302C	MIR519D	PPP2R5E
MIR302C	MIR519D	DDHD1
MIR302C	MIR519D	BAMBI
MIR302C	MIR519D	TRAPPC14
MIR302C	MIR519D	SLC25A36
MIR302C	MIR519D	MTMR3
MIR302C	MIR519D	GUCY1A1
MIR302C	MIR519D	PTPRD
MIR302C	MIR519D	CNOT6L
MIR302C	MIR519D	PLAGL2
MIR302C	MIR519D	MYT1L
MIR302C	MIR519D	LARP4
MIR302C	MIR519D	RAB22A
MIR302C	MIR519D	MAPK1
MIR302C	MIR519D	ATXN7
MIR302C	MIR519D	PRRG1
MIR302C	MIR519D	ARID4A
MIR302C	MIR519D	NFIA
MIR302C	MIR519D	STK17B
MIR302C	MIR519D	KLHL28
MIR302C	MIR519D	SPOPL
MIR302C	MIR519D	FGD4
MIR302C	MIR519D	LCOR
MIR302C	MIR519D	ZNFX1
MIR302C	MIR519D	GLIS3
MIR302C	MIR519D	OXR1
MIR302C	MIR519D	LAMA3
MIR302C	MIR519D	MTF1
MIR302C	MIR519D	PPM1A
MIR302C	MIR519D	CREBZF
MIR302C	MIR519D	ADAM9
MIR302C	MIR519D	VLDLR
MIR302C	MIR519D	ZNF367
MIR302C	MIR519D	MIB1
MIR302C	MIR519D	ARID4B
MIR302C	MIR519D	SAR1B
MIR302C	MIR519D	GATAD2B
MIR302C	MIR519D	PFKP
MIR302C	MIR519D	ZC3H12C
MIR302C	MIR519D	ZNF800
MIR302C	MIR519D	PPP6C
MIR302C	MIR519D	CROT
MIR302C	MIR519D	ZFYVE26
MIR302C	MIR519D	MATR3
MIR302C	MIR519D	PLEKHA3
MIR302C	MIR519E	DAZAP2
MIR302C	MIR519E	RSBN1
MIR302C	MIR519E	PFN2
MIR302C	MIR519E	USP46
MIR302C	MIR519E	ZNF678
MIR302C	MIR519E	IKZF2
MIR302C	MIR519E	BCL11B
MIR302C	MIR519E	CDKN1B
MIR302C	MIR519E	DDHD1
MIR302C	MIR519E	BCL11A
MIR302C	MIR519E	PHC3
MIR302C	MIR519E	TGFBR2
MIR302C	MIR519E	ZNF148
MIR302C	MIR519E	ZKSCAN1
MIR302C	MIR519E	CNOT6L
MIR302C	MIR519E	DDX3Y
MIR302C	MIR519E	NFIA
MIR302C	MIR519E	UBE2B
MIR302C	MIR519E	RABGAP1
MIR302C	MIR519E	SPOPL
MIR302C	MIR519E	LCOR
MIR302C	MIR519E	ROCK2
MIR302C	MIR519E	LGALSL
MIR302C	MIR519E	RAP1B
MIR302C	MIR519E	CREB5
MIR302C	MIR519E	PPM1A
MIR302C	MIR519E	CREBZF
MIR302C	MIR519E	CDCA7
MIR302C	MIR519E	NFIB
MIR302C	MIR519E	ATXN1
MIR302C	MIR519E	ITGB8
MIR302C	MIR519E	UBR3
MIR302C	MIR519E	UBN2
MIR302C	MIR519E	GATAD2B
MIR302C	MIR519E	NR4A2
MIR302C	MIR519E	ELAVL2
MIR302C	MIR519E	ITPRID2
MIR302C	MIR519E	ZNF800
MIR302C	MIR519E	RPS6KA3
MIR302C	MIR519E	B3GNT5
MIR302C	MIR519E	ZFYVE26
MIR302C	MIR519E	ZFP36L1
MIR302C	MIR519E	MATR3
MIR302C	MIR519E	DOCK4
MIR302C	MIR520A	DAZAP2
MIR302C	MIR520A	GNS
MIR302C	MIR520A	TXNIP
MIR302C	MIR520A	ZBTB11
MIR302C	MIR520A	INTS6
MIR302C	MIR520A	DDHD1
MIR302C	MIR520A	BAMBI
MIR302C	MIR520A	TRPS1
MIR302C	MIR520A	MIER3
MIR302C	MIR520A	KMT2A
MIR302C	MIR520A	RAB22A
MIR302C	MIR520A	YOD1
MIR302C	MIR520A	FAM13C
MIR302C	MIR520A	POLK
MIR302C	MIR520A	MON2
MIR302C	MIR520A	ZNFX1
MIR302C	MIR520A	YPEL2
MIR302C	MIR520A	ANO6
MIR302C	MIR520A	MFAP3L
MIR302C	MIR520A	SPOP
MIR302C	MIR520A	TP53INP1
MIR302C	MIR520A	ARID4B
MIR302C	MIR520A	SAR1B
MIR302C	MIR520A	HECTD2
MIR302C	MIR520A	FNDC3A
MIR302C	MIR520A	JAZF1
MIR302C	MIR520A	ELAVL2
MIR302C	MIR520A	POLQ
MIR302C	MIR520A	GLIS3
MIR302C	MIR520A	CLCN5
MIR302C	MIR520A	PLEKHA3
MIR302C	MIR520A	HMBOX1
MIR302C	MIR520A	MAP3K2
MIR302C	MIR520A	TFAP4
MIR302C	MIR520A	PFN2
MIR302C	MIR520A	SLAIN2
MIR302C	MIR520A	IKZF2
MIR302C	MIR520A	CDK19
MIR302C	MIR520A	SLC22A23
MIR302C	MIR520A	TRAPPC14
MIR302C	MIR520A	PSD3
MIR302C	MIR520A	MYT1L
MIR302C	MIR520A	TWF1
MIR302C	MIR520A	E2F7
MIR302C	MIR520A	BTG1
MIR302C	MIR520A	NFIA
MIR302C	MIR520A	UBE2B
MIR302C	MIR520A	FGD4
MIR302C	MIR520A	CNOT6
MIR302C	MIR520A	TPM3
MIR302C	MIR520A	CYP26B1
MIR302C	MIR520A	OXR1
MIR302C	MIR520A	LAMA3
MIR302C	MIR520A	CDCA7
MIR302C	MIR520A	ZNF367
MIR302C	MIR520A	TSHZ3
MIR302C	MIR520A	REEP3
MIR302C	MIR520A	SMAD2
MIR302C	MIR520A	PPARA
MIR302C	MIR520A	MEIS2
MIR302C	MIR520A	DENND5B
MIR302C	MIR520A	MBTD1
MIR302C	MIR520A	ZNF800
MIR302C	MIR520A	AEBP2
MIR302C	MIR520A	LHX6
MIR302C	MIR520A	RSBN1
MIR302C	MIR520A	ATAD2
MIR302C	MIR520A	ARF6
MIR302C	MIR520A	PPP2R5E
MIR302C	MIR520A	DPP8
MIR302C	MIR520A	TGFBR2
MIR302C	MIR520A	WEE1
MIR302C	MIR520A	PLAGL2
MIR302C	MIR520A	EDNRB
MIR302C	MIR520A	MBD2
MIR302C	MIR520A	WDR26
MIR302C	MIR520A	SNRK
MIR302C	MIR520A	ARHGEF3
MIR302C	MIR520A	ZBTB41
MIR302C	MIR520A	RAB11A
MIR302C	MIR520A	MTF1
MIR302C	MIR520A	RNF6
MIR302C	MIR520A	LATS2
MIR302C	MIR520A	HS2ST1
MIR302C	MIR520A	WDR37
MIR302C	MIR520A	GATAD2B
MIR302C	MIR520A	NR4A2
MIR302C	MIR520A	TMEM33
MIR302C	MIR520A	RNF38
MIR302C	MIR520A	ASF1A
MIR302C	MIR520A	ZBTB5
MIR302C	MIR520A	NR2C2
MIR302C	MIR520A	FEM1C
MIR302C	MIR520A	TNKS2
MIR302C	MIR520A	KMT5B
MIR302C	MIR520A	SSX2IP
MIR302C	MIR520A	RPS6KA3
MIR302C	MIR520A	NR4A3
MIR302C	MIR520A	USP46
MIR302C	MIR520A	TNFAIP1
MIR302C	MIR520A	CFL2
MIR302C	MIR520A	PHC3
MIR302C	MIR520A	MTMR3
MIR302C	MIR520A	ZKSCAN1
MIR302C	MIR520A	CNOT6L
MIR302C	MIR520A	ATXN7
MIR302C	MIR520A	PRRG1
MIR302C	MIR520A	ARID4A
MIR302C	MIR520A	SPOPL
MIR302C	MIR520A	CADM2
MIR302C	MIR520A	FBXO28
MIR302C	MIR520A	LCOR
MIR302C	MIR520A	CREBRF
MIR302C	MIR520A	CREBZF
MIR302C	MIR520A	VLDLR
MIR302C	MIR520A	NFIB
MIR302C	MIR520A	ATXN1
MIR302C	MIR520A	KCNMA1
MIR302C	MIR520A	PLAG1
MIR302C	MIR520A	MEF2C
MIR302C	MIR520A	GALNT3
MIR302C	MIR520A	PRDM8
MIR302C	MIR520A	PFKP
MIR302C	MIR520A	ZC3H12C
MIR302C	MIR520A	PPP6C
MIR302C	MIR520A	CROT
MIR302C	MIR520A	ZRANB1
MIR302C	MIR520B	DAZAP2
MIR302C	MIR520B	TXNIP
MIR302C	MIR520B	ZBTB11
MIR302C	MIR520B	INTS6
MIR302C	MIR520B	ZNF678
MIR302C	MIR520B	TRIM36
MIR302C	MIR520B	DDHD1
MIR302C	MIR520B	BAMBI
MIR302C	MIR520B	TRPS1
MIR302C	MIR520B	MIER3
MIR302C	MIR520B	KMT2A
MIR302C	MIR520B	LYSMD3
MIR302C	MIR520B	RAB22A
MIR302C	MIR520B	UBE2W
MIR302C	MIR520B	YOD1
MIR302C	MIR520B	FAM13C
MIR302C	MIR520B	POLK
MIR302C	MIR520B	KLHL28
MIR302C	MIR520B	NFYA
MIR302C	MIR520B	FRMD4A
MIR302C	MIR520B	ZNFX1
MIR302C	MIR520B	YPEL2
MIR302C	MIR520B	SPOP
MIR302C	MIR520B	ARID4B
MIR302C	MIR520B	SAR1B
MIR302C	MIR520B	HECTD2
MIR302C	MIR520B	JAZF1
MIR302C	MIR520B	ELAVL2
MIR302C	MIR520B	POLQ
MIR302C	MIR520B	GLIS3
MIR302C	MIR520B	PLEKHA3
MIR302C	MIR520B	HMBOX1
MIR302C	MIR520B	MAP3K2
MIR302C	MIR520B	PFN2
MIR302C	MIR520B	TFAP4
MIR302C	MIR520B	SLAIN2
MIR302C	MIR520B	IKZF2
MIR302C	MIR520B	SLC22A23
MIR302C	MIR520B	TRAPPC14
MIR302C	MIR520B	PSD3
MIR302C	MIR520B	MYT1L
MIR302C	MIR520B	TWF1
MIR302C	MIR520B	E2F7
MIR302C	MIR520B	BTG1
MIR302C	MIR520B	ST8SIA2
MIR302C	MIR520B	NFIA
MIR302C	MIR520B	UBE2B
MIR302C	MIR520B	FGD4
MIR302C	MIR520B	CYP26B1
MIR302C	MIR520B	LAMA3
MIR302C	MIR520B	OXR1
MIR302C	MIR520B	CDCA7
MIR302C	MIR520B	ZNF367
MIR302C	MIR520B	TSHZ3
MIR302C	MIR520B	REEP3
MIR302C	MIR520B	SMAD2
MIR302C	MIR520B	DENND5B
MIR302C	MIR520B	ASH1L
MIR302C	MIR520B	AEBP2
MIR302C	MIR520B	ZNF800
MIR302C	MIR520B	LHX6
MIR302C	MIR520B	ZFYVE26
MIR302C	MIR520B	RSBN1
MIR302C	MIR520B	ATAD2
MIR302C	MIR520B	DPP8
MIR302C	MIR520B	TGFBR2
MIR302C	MIR520B	EDNRB
MIR302C	MIR520B	PLAGL2
MIR302C	MIR520B	MBD2
MIR302C	MIR520B	SNRK
MIR302C	MIR520B	ZBTB41
MIR302C	MIR520B	RAB11A
MIR302C	MIR520B	MTF1
MIR302C	MIR520B	SS18L1
MIR302C	MIR520B	LATS2
MIR302C	MIR520B	HS2ST1
MIR302C	MIR520B	WDR37
MIR302C	MIR520B	GATAD2B
MIR302C	MIR520B	NR4A2
MIR302C	MIR520B	ASF1A
MIR302C	MIR520B	NR2C2
MIR302C	MIR520B	ZBTB5
MIR302C	MIR520B	FEM1C
MIR302C	MIR520B	TNKS2
MIR302C	MIR520B	KMT5B
MIR302C	MIR520B	RPS6KA3
MIR302C	MIR520B	SSX2IP
MIR302C	MIR520B	NR4A3
MIR302C	MIR520B	USP46
MIR302C	MIR520B	TNFAIP1
MIR302C	MIR520B	CFL2
MIR302C	MIR520B	PHC3
MIR302C	MIR520B	MTMR3
MIR302C	MIR520B	ZNF148
MIR302C	MIR520B	GUCY1A1
MIR302C	MIR520B	ZKSCAN1
MIR302C	MIR520B	PRRG1
MIR302C	MIR520B	ARID4A
MIR302C	MIR520B	DYRK2
MIR302C	MIR520B	SPOPL
MIR302C	MIR520B	LCOR
MIR302C	MIR520B	CREBRF
MIR302C	MIR520B	VLDLR
MIR302C	MIR520B	NFIB
MIR302C	MIR520B	ITGB8
MIR302C	MIR520B	ZEB2
MIR302C	MIR520B	PLAG1
MIR302C	MIR520B	GALNT3
MIR302C	MIR520B	PRDM8
MIR302C	MIR520B	APBB2
MIR302C	MIR520B	PFKP
MIR302C	MIR520B	ZC3H12C
MIR302C	MIR520B	PPP6C
MIR302C	MIR520B	CROT
MIR302C	MIR520B	ZRANB1
MIR302C	MIR520C	DAZAP2
MIR302C	MIR520C	TXNIP
MIR302C	MIR520C	ZBTB11
MIR302C	MIR520C	INTS6
MIR302C	MIR520C	DDHD1
MIR302C	MIR520C	BAMBI
MIR302C	MIR520C	TRPS1
MIR302C	MIR520C	MIER3
MIR302C	MIR520C	KMT2A
MIR302C	MIR520C	RAD23B
MIR302C	MIR520C	LYSMD3
MIR302C	MIR520C	UBE2W
MIR302C	MIR520C	RAB22A
MIR302C	MIR520C	YOD1
MIR302C	MIR520C	FAM13C
MIR302C	MIR520C	POLK
MIR302C	MIR520C	KLHL28
MIR302C	MIR520C	NFYA
MIR302C	MIR520C	FRMD4A
MIR302C	MIR520C	ZNFX1
MIR302C	MIR520C	YPEL2
MIR302C	MIR520C	ANO6
MIR302C	MIR520C	SPOP
MIR302C	MIR520C	ARID4B
MIR302C	MIR520C	SAR1B
MIR302C	MIR520C	FNDC3A
MIR302C	MIR520C	ELAVL2
MIR302C	MIR520C	ANK2
MIR302C	MIR520C	POLQ
MIR302C	MIR520C	GLIS3
MIR302C	MIR520C	PLEKHA3
MIR302C	MIR520C	HMBOX1
MIR302C	MIR520C	MAP3K2
MIR302C	MIR520C	TFAP4
MIR302C	MIR520C	PFN2
MIR302C	MIR520C	SLAIN2
MIR302C	MIR520C	IKZF2
MIR302C	MIR520C	MAP2K4
MIR302C	MIR520C	SLC22A23
MIR302C	MIR520C	TRAPPC14
MIR302C	MIR520C	KAT2B
MIR302C	MIR520C	PSD3
MIR302C	MIR520C	MYT1L
MIR302C	MIR520C	TWF1
MIR302C	MIR520C	E2F7
MIR302C	MIR520C	BTG1
MIR302C	MIR520C	NFIA
MIR302C	MIR520C	UBE2B
MIR302C	MIR520C	FGD4
MIR302C	MIR520C	CYP26B1
MIR302C	MIR520C	OXR1
MIR302C	MIR520C	LAMA3
MIR302C	MIR520C	CDCA7
MIR302C	MIR520C	ZNF367
MIR302C	MIR520C	TSHZ3
MIR302C	MIR520C	REEP3
MIR302C	MIR520C	SMAD2
MIR302C	MIR520C	DENND5B
MIR302C	MIR520C	ZNF800
MIR302C	MIR520C	AEBP2
MIR302C	MIR520C	LHX6
MIR302C	MIR520C	ZFYVE26
MIR302C	MIR520C	RSBN1
MIR302C	MIR520C	ATAD2
MIR302C	MIR520C	BCL11A
MIR302C	MIR520C	DPP8
MIR302C	MIR520C	TGFBR2
MIR302C	MIR520C	PLAGL2
MIR302C	MIR520C	EDNRB
MIR302C	MIR520C	MBD2
MIR302C	MIR520C	SNRK
MIR302C	MIR520C	ZBTB41
MIR302C	MIR520C	RAB11A
MIR302C	MIR520C	MTF1
MIR302C	MIR520C	SS18L1
MIR302C	MIR520C	RNF6
MIR302C	MIR520C	LATS2
MIR302C	MIR520C	HS2ST1
MIR302C	MIR520C	WDR37
MIR302C	MIR520C	GATAD2B
MIR302C	MIR520C	NR4A2
MIR302C	MIR520C	ASF1A
MIR302C	MIR520C	ZBTB5
MIR302C	MIR520C	NR2C2
MIR302C	MIR520C	CELF2
MIR302C	MIR520C	FEM1C
MIR302C	MIR520C	TNKS2
MIR302C	MIR520C	KMT5B
MIR302C	MIR520C	SSX2IP
MIR302C	MIR520C	RPS6KA3
MIR302C	MIR520C	NR4A3
MIR302C	MIR520C	USP46
MIR302C	MIR520C	TNFAIP1
MIR302C	MIR520C	CFL2
MIR302C	MIR520C	PHC3
MIR302C	MIR520C	MTMR3
MIR302C	MIR520C	ZNF148
MIR302C	MIR520C	GUCY1A1
MIR302C	MIR520C	ZKSCAN1
MIR302C	MIR520C	HIPK3
MIR302C	MIR520C	PRRG1
MIR302C	MIR520C	ARID4A
MIR302C	MIR520C	DYRK2
MIR302C	MIR520C	SPOPL
MIR302C	MIR520C	LCOR
MIR302C	MIR520C	CREBRF
MIR302C	MIR520C	ADAM9
MIR302C	MIR520C	VLDLR
MIR302C	MIR520C	NFIB
MIR302C	MIR520C	ITGB8
MIR302C	MIR520C	PLAG1
MIR302C	MIR520C	GALNT3
MIR302C	MIR520C	PRDM8
MIR302C	MIR520C	ZC3H12C
MIR302C	MIR520C	PPP6C
MIR302C	MIR520C	CROT
MIR302C	MIR520C	ZRANB1
MIR302C	MIR520D	DAZAP2
MIR302C	MIR520D	TXNIP
MIR302C	MIR520D	ZBTB11
MIR302C	MIR520D	INTS6
MIR302C	MIR520D	TRIM36
MIR302C	MIR520D	DDHD1
MIR302C	MIR520D	BAMBI
MIR302C	MIR520D	TRPS1
MIR302C	MIR520D	MIER3
MIR302C	MIR520D	KMT2A
MIR302C	MIR520D	UBE2W
MIR302C	MIR520D	RAB22A
MIR302C	MIR520D	YOD1
MIR302C	MIR520D	POLK
MIR302C	MIR520D	KLHL28
MIR302C	MIR520D	NFYA
MIR302C	MIR520D	FRMD4A
MIR302C	MIR520D	RAP1B
MIR302C	MIR520D	YPEL2
MIR302C	MIR520D	ZNFX1
MIR302C	MIR520D	SPOP
MIR302C	MIR520D	ZNF385A
MIR302C	MIR520D	ARID4B
MIR302C	MIR520D	SAR1B
MIR302C	MIR520D	HECTD2
MIR302C	MIR520D	FNDC3A
MIR302C	MIR520D	JAZF1
MIR302C	MIR520D	ELAVL2
MIR302C	MIR520D	POLQ
MIR302C	MIR520D	GLIS3
MIR302C	MIR520D	PLEKHA3
MIR302C	MIR520D	DOCK4
MIR302C	MIR520D	MAP3K2
MIR302C	MIR520D	TFAP4
MIR302C	MIR520D	PFN2
MIR302C	MIR520D	SLAIN2
MIR302C	MIR520D	IKZF2
MIR302C	MIR520D	CDK19
MIR302C	MIR520D	SLC22A23
MIR302C	MIR520D	TRAPPC14
MIR302C	MIR520D	PSD3
MIR302C	MIR520D	MYT1L
MIR302C	MIR520D	TWF1
MIR302C	MIR520D	ST8SIA2
MIR302C	MIR520D	BTG1
MIR302C	MIR520D	E2F7
MIR302C	MIR520D	PCDH9
MIR302C	MIR520D	NFIA
MIR302C	MIR520D	UBE2B
MIR302C	MIR520D	FGD4
MIR302C	MIR520D	CYP26B1
MIR302C	MIR520D	PTPRE
MIR302C	MIR520D	OXR1
MIR302C	MIR520D	LAMA3
MIR302C	MIR520D	CDCA7
MIR302C	MIR520D	ZNF367
MIR302C	MIR520D	TSHZ3
MIR302C	MIR520D	REEP3
MIR302C	MIR520D	SMAD2
MIR302C	MIR520D	DENND5B
MIR302C	MIR520D	ASH1L
MIR302C	MIR520D	MLLT6
MIR302C	MIR520D	ZNF800
MIR302C	MIR520D	AEBP2
MIR302C	MIR520D	LHX6
MIR302C	MIR520D	ZFYVE26
MIR302C	MIR520D	RSBN1
MIR302C	MIR520D	ATAD2
MIR302C	MIR520D	TARDBP
MIR302C	MIR520D	DPP8
MIR302C	MIR520D	TGFBR2
MIR302C	MIR520D	PLAGL2
MIR302C	MIR520D	EDNRB
MIR302C	MIR520D	MBD2
MIR302C	MIR520D	WDR26
MIR302C	MIR520D	SNRK
MIR302C	MIR520D	ARHGEF3
MIR302C	MIR520D	ZBTB41
MIR302C	MIR520D	RAB11A
MIR302C	MIR520D	CREB5
MIR302C	MIR520D	MTF1
MIR302C	MIR520D	LATS2
MIR302C	MIR520D	HS2ST1
MIR302C	MIR520D	WDR37
MIR302C	MIR520D	GATAD2B
MIR302C	MIR520D	NR4A2
MIR302C	MIR520D	ASF1A
MIR302C	MIR520D	ZBTB5
MIR302C	MIR520D	NR2C2
MIR302C	MIR520D	CELF2
MIR302C	MIR520D	FEM1C
MIR302C	MIR520D	TNKS2
MIR302C	MIR520D	SBF2
MIR302C	MIR520D	SSX2IP
MIR302C	MIR520D	KMT5B
MIR302C	MIR520D	RPS6KA3
MIR302C	MIR520D	NR4A3
MIR302C	MIR520D	USP46
MIR302C	MIR520D	TNFAIP1
MIR302C	MIR520D	CFL2
MIR302C	MIR520D	PHC3
MIR302C	MIR520D	SP4
MIR302C	MIR520D	MTMR3
MIR302C	MIR520D	ZNF148
MIR302C	MIR520D	GUCY1A1
MIR302C	MIR520D	ZKSCAN1
MIR302C	MIR520D	CNOT6L
MIR302C	MIR520D	PRRG1
MIR302C	MIR520D	ARID4A
MIR302C	MIR520D	DYRK2
MIR302C	MIR520D	SPOPL
MIR302C	MIR520D	CADM2
MIR302C	MIR520D	SRSF2
MIR302C	MIR520D	LCOR
MIR302C	MIR520D	CREBRF
MIR302C	MIR520D	LRP1B
MIR302C	MIR520D	ADAM9
MIR302C	MIR520D	VLDLR
MIR302C	MIR520D	NFIB
MIR302C	MIR520D	ITGB8
MIR302C	MIR520D	MBNL2
MIR302C	MIR520D	ZEB2
MIR302C	MIR520D	PLAG1
MIR302C	MIR520D	MEF2C
MIR302C	MIR520D	GALNT3
MIR302C	MIR520D	PRDM8
MIR302C	MIR520D	PFKP
MIR302C	MIR520D	ZC3H12C
MIR302C	MIR520D	PPP6C
MIR302C	MIR520D	CROT
MIR302C	MIR520D	ZRANB1
MIR302C	MIR520E	DAZAP2
MIR302C	MIR520E	TXNIP
MIR302C	MIR520E	ZBTB11
MIR302C	MIR520E	INTS6
MIR302C	MIR520E	DDHD1
MIR302C	MIR520E	BAMBI
MIR302C	MIR520E	TRPS1
MIR302C	MIR520E	MIER3
MIR302C	MIR520E	KMT2A
MIR302C	MIR520E	BRWD1
MIR302C	MIR520E	PCGF5
MIR302C	MIR520E	RAB22A
MIR302C	MIR520E	UBE2W
MIR302C	MIR520E	YOD1
MIR302C	MIR520E	FAM13C
MIR302C	MIR520E	POLK
MIR302C	MIR520E	KLHL28
MIR302C	MIR520E	NFYA
MIR302C	MIR520E	ZNFX1
MIR302C	MIR520E	YPEL2
MIR302C	MIR520E	SPOP
MIR302C	MIR520E	ARID4B
MIR302C	MIR520E	SAR1B
MIR302C	MIR520E	HECTD2
MIR302C	MIR520E	FNDC3A
MIR302C	MIR520E	JAZF1
MIR302C	MIR520E	ELAVL2
MIR302C	MIR520E	ANK2
MIR302C	MIR520E	POLQ
MIR302C	MIR520E	GLIS3
MIR302C	MIR520E	PLEKHA3
MIR302C	MIR520E	HMBOX1
MIR302C	MIR520E	MAP3K2
MIR302C	MIR520E	PFN2
MIR302C	MIR520E	TFAP4
MIR302C	MIR520E	SLAIN2
MIR302C	MIR520E	IKZF2
MIR302C	MIR520E	SLC22A23
MIR302C	MIR520E	TRAPPC14
MIR302C	MIR520E	PSD3
MIR302C	MIR520E	MYT1L
MIR302C	MIR520E	TWF1
MIR302C	MIR520E	E2F7
MIR302C	MIR520E	BTG1
MIR302C	MIR520E	NFIA
MIR302C	MIR520E	UBE2B
MIR302C	MIR520E	AMER2
MIR302C	MIR520E	FGD4
MIR302C	MIR520E	CYP26B1
MIR302C	MIR520E	LAMA3
MIR302C	MIR520E	OXR1
MIR302C	MIR520E	CDCA7
MIR302C	MIR520E	ZNF367
MIR302C	MIR520E	TSHZ3
MIR302C	MIR520E	REEP3
MIR302C	MIR520E	SMAD2
MIR302C	MIR520E	PAPOLA
MIR302C	MIR520E	DENND5B
MIR302C	MIR520E	MLLT6
MIR302C	MIR520E	AEBP2
MIR302C	MIR520E	ZNF800
MIR302C	MIR520E	LHX6
MIR302C	MIR520E	ZFYVE26
MIR302C	MIR520E	RSBN1
MIR302C	MIR520E	ATAD2
MIR302C	MIR520E	LCORL
MIR302C	MIR520E	DPP8
MIR302C	MIR520E	TGFBR2
MIR302C	MIR520E	EDNRB
MIR302C	MIR520E	PLAGL2
MIR302C	MIR520E	MBD2
MIR302C	MIR520E	SNRK
MIR302C	MIR520E	ZBTB41
MIR302C	MIR520E	RAB11A
MIR302C	MIR520E	MTF1
MIR302C	MIR520E	LATS2
MIR302C	MIR520E	WDR37
MIR302C	MIR520E	GATAD2B
MIR302C	MIR520E	NR4A2
MIR302C	MIR520E	ASF1A
MIR302C	MIR520E	NR2C2
MIR302C	MIR520E	ZBTB5
MIR302C	MIR520E	FEM1C
MIR302C	MIR520E	TNKS2
MIR302C	MIR520E	KMT5B
MIR302C	MIR520E	RPS6KA3
MIR302C	MIR520E	SSX2IP
MIR302C	MIR520E	NR4A3
