miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIR550A3	MIR550B2	MTMR7	MTM1
MIR550A3	MIR550B2	RAB18	RAB21
MIR550A3	MIR550B2	RAB18	RAB5B
MIR550A3	MIR550B2	ERBIN	LRRC27
MIR550A3	MIR550B2	CDK6	CDK13
MIR550A3	MIR550B2	CDK6	PRPF4B
MIR550A3	MIR550B2	PAK3	STK4
MIR550A3	MIR550B2	HTR2C	HTR5A
MIR550A3	MIR550B2	GNAI3	GNAO1
MIR550A3	MIR550B2	DNAJC24	DNAJC16
MIR550A3	MIR550B2	RAB5B	RAB21
MIR550A3	MIR550B2	BCL11B	ZNF516
MIR550A3	MIR550B2	DYRK1A	DYRK2
MIR550A3	MIR550B2	ARSB	GNS
MIR550A3	MIR550B2	TRIM44	TRIM9
MIR550A3	MIR550B2	DHFR2	DHFR
MIR550A3	MIR550B2	KMT2A	SETD2
MIR550A3	MIR550B2	NTRK2	PDGFRA
MIR550A3	MIR550B2	PRPF4B	CDK13
MIR550B2	MIR550B1	CCNJL	CCNA2
MIR550B2	MIR550B1	KIF5C	KIF2A
MIR550B2	MIR550B1	ZNF705A	ZNF763
MIR550B2	MIR550B1	MOB3B	MOB4
MIR550B2	MIR550B1	MAPK6	NLK
MIR550B2	MIR550B1	MAPK6	MAPK14
MIR550B2	MIR550B1	IGF1R	MET
MIR550B2	MIR550B1	IGF1R	PDGFRA
MIR550B2	MIR550B1	IGF1R	NTRK3
MIR550B2	MIR550B1	IGF1R	NTRK2
MIR550B2	MIR550B1	THRB	PPARA
MIR550B2	MIR550B1	RAB34	RAB21
MIR550B2	MIR550B1	RAB34	RAB18
MIR550B2	MIR550B1	RAB34	RAB5B
MIR550B2	MIR550B1	PHC3	MBTD1
MIR550B2	MIR550B1	GNAI3	GNAO1
MIR550B2	MIR550B1	GNAI3	GNAZ
MIR550B2	MIR550B1	NLK	MAPK14
MIR550B2	MIR550B1	SCN1A	CACNA1B
MIR550B2	MIR550B1	DNAJC24	DNAJC16
MIR550B2	MIR550B1	USP27X	USP3
MIR550B2	MIR550B1	USP27X	USP25
MIR550B2	MIR550B1	USP27X	USP1
MIR550B2	MIR550B1	USP25	USP3
MIR550B2	MIR550B1	USP25	USP1
MIR550B2	MIR550B1	CIT	ROCK1
MIR550B2	MIR550B1	KAT2A	BAZ2B
MIR550B2	MIR550B1	KAT2A	BRD3
MIR550B2	MIR550B1	ACTN1	SPTBN1
MIR550B2	MIR550B1	ACTN1	DTNA
MIR550B2	MIR550B1	ACTN1	DTNB
MIR550B2	MIR550B1	ACTN1	DST
MIR550B2	MIR550B1	ACTN1	DMD
MIR550B2	MIR550B1	MAGEA4	MAGEA9
MIR550B2	MIR550B1	MAGEA4	MAGEA6
MIR550B2	MIR550B1	MAGEA4	MAGEA12
MIR550B2	MIR550B1	MAGEA4	MAGEA3
MIR550B2	MIR550B1	MAGEA4	MAGEA9B
MIR550B2	MIR550B1	SYNJ2	INPP5K
MIR550B2	MIR550B1	SEMA4C	SEMA3D
MIR550B2	MIR550B1	GNS	ARSB
MIR550B2	MIR550B1	SMAD4	SMAD5
MIR550B2	MIR550B1	TRIM37	TRIM9
MIR550B2	MIR550B1	TRIM37	TRIM44
MIR550B2	MIR550B1	HERC3	HECTD1
MIR550B2	MIR550B1	VLDLR	LRP1B
MIR550B2	MIR550B1	DTNA	SPTBN1
MIR550B2	MIR550B1	DTNA	DST
MIR550B2	MIR550B1	DTNA	DMD
MIR550B2	MIR550B1	PTPN3	PTPN21
MIR550B2	MIR550B1	HUNK	PRKAA2
MIR550B2	MIR550B1	ZNF562	ZNF552
MIR550B2	MIR550B1	GNAZ	GNAO1
MIR550B2	MIR550B1	KLF6	KLF8
MIR550B2	MIR550B1	MYH10	MYO1E
MIR550B2	MIR550B1	ZNF708	ZNF510
MIR550B2	MIR550B1	ZNF708	RBAK
MIR550B2	MIR550B1	ZNF708	ZNF493
MIR550B2	MIR550B1	ZNF708	ZNF655
MIR550B2	MIR550B1	ITGA2	ITGA1
MIR550B2	MIR550B1	CMTM4	PLLP
MIR550B2	MIR550B1	HIVEP1	ZNF516
MIR550B2	MIR550B1	HIVEP1	BCL11B
MIR550B2	MIR550B1	PCDH20	PCDH9
MIR550B2	MIR550B1	DTNB	SPTBN1
MIR550B2	MIR550B1	DTNB	DST
MIR550B2	MIR550B1	DTNB	DMD
MIR550B2	MIR550B1	SYNCRIP	ELAVL1
MIR550B2	MIR550B1	MEGF8	ATRN
MIR550B2	MIR550B1	ZNF510	RBAK
MIR550B2	MIR550B1	ZNF510	ZNF493
MIR550B2	MIR550B1	ZNF510	ZNF655
MIR550B2	MIR550B1	HEPHL1	NRXN1
MIR550B2	MIR550B1	PLAG1	REST
MIR550B2	MIR550B1	RPS6KB1	RPS6KA1
MIR550B2	MIR550B1	ERBIN	LRRC27
MIR550B2	MIR550B1	SYT4	SYT9
MIR550B2	MIR550B1	ADCY1	NPR3
MIR550B2	MIR550B1	CDK6	CDK14
MIR550B2	MIR550B1	CDK6	CDK13
MIR550B2	MIR550B1	CDK6	PRPF4B
MIR550B2	MIR550B1	YTHDC1	YTHDF3
MIR550B2	MIR550B1	PAK3	STK4
MIR550B2	MIR550B1	PAK3	OXSR1
MIR550B2	MIR550B1	RFX3	RFX7
MIR550B2	MIR550B1	NTRK3	MET
MIR550B2	MIR550B1	NTRK3	PDGFRA
MIR550B2	MIR550B1	ZNF516	BCL11B
MIR550B2	MIR550B1	HIPK1	DYRK2
MIR550B2	MIR550B1	HIPK1	DYRK1A
MIR550B2	MIR550B1	ECHDC2	ECHDC1
MIR550B2	MIR550B1	TRIM44	TRIM9
MIR550B2	MIR550B1	DHFR2	DHFR
MIR550B2	MIR550B1	MGA	TBR1
MIR550B2	MIR550B1	GABRB3	GABRA4
MIR550B2	MIR550B1	MTM1	MTMR7
MIR550B2	MIR550B1	MTM1	MTMR4
MIR550B2	MIR550B1	DDX17	DDX24
MIR550B2	MIR550B1	MAGEA9B	MAGEA9
MIR550B2	MIR550B1	MAGEA9B	MAGEA6
MIR550B2	MIR550B1	MAGEA9B	MAGEA12
MIR550B2	MIR550B1	MAGEA9B	MAGEA3
MIR550B2	MIR550B1	PNRC2	PNRC1
MIR550B2	MIR550B1	SETD2	KMT2C
MIR550B2	MIR550B1	SETD2	NSD2
MIR550B2	MIR550B1	SETD2	KMT2A
MIR550B2	MIR550B1	SETD2	NSD3
MIR550B2	MIR550B1	SETD2	SETBP1
MIR550B2	MIR550B1	PBX1	MEIS1
MIR550B2	MIR550B1	MAGEA9	MAGEA6
MIR550B2	MIR550B1	MAGEA9	MAGEA12
MIR550B2	MIR550B1	MAGEA9	MAGEA3
MIR550B2	MIR550B1	NPAS3	HIF3A
MIR550B2	MIR550B1	PCDH8	PCDH17
MIR550B2	MIR550B1	MET	PDGFRA
MIR550B2	MIR550B1	MET	NTRK2
MIR550B2	MIR550B1	SOX4	SOX2
MIR550B2	MIR550B1	RBAK	ZNF493
MIR550B2	MIR550B1	RBAK	ZNF655
MIR550B2	MIR550B1	PRTG	DSCAML1
MIR550B2	MIR550B1	PPP2R5E	PPP2R5C
MIR550B2	MIR550B1	NSD3	KMT2C
MIR550B2	MIR550B1	NSD3	KMT2A
MIR550B2	MIR550B1	NSD3	SETBP1
MIR550B2	MIR550B1	RAP1A	RAP2C
MIR550B2	MIR550B1	MTMR7	MTMR4
MIR550B2	MIR550B1	ZNF493	ZNF655
MIR550B2	MIR550B1	RAB18	RAB21
MIR550B2	MIR550B1	RAB18	RAB5B
MIR550B2	MIR550B1	CDK14	CDK13
MIR550B2	MIR550B1	CDK14	PRPF4B
MIR550B2	MIR550B1	CACNA1B	SCN11A
MIR550B2	MIR550B1	HTR2C	HTR5A
MIR550B2	MIR550B1	MAGEA12	MAGEA6
MIR550B2	MIR550B1	MAGEA12	MAGEA3
MIR550B2	MIR550B1	NSD2	KMT2C
MIR550B2	MIR550B1	NSD2	KMT2A
MIR550B2	MIR550B1	NSD2	SETBP1
MIR550B2	MIR550B1	OXSR1	STK4
MIR550B2	MIR550B1	NTRK2	PDGFRA
MIR550B2	MIR550B1	KCNQ5	KCNF1
MIR550B2	MIR550B1	CXCR1	CX3CR1
MIR550B2	MIR550B1	SOX11	SOX2
MIR550B2	MIR550B1	MAGEA6	MAGEA3
MIR550B2	MIR550B1	USP1	USP3
MIR550B2	MIR550B1	KMT2C	KMT2A
MIR550B2	MIR550B1	KMT2C	SETBP1
MIR550B2	MIR550B1	BRD3	BAZ2B
MIR550B2	MIR550B1	DST	SPTBN1
MIR550B2	MIR550B1	DST	DMD
MIR550B2	MIR550B1	TBC1D17	TBC1D2B
MIR550B2	MIR550B1	SPTBN1	DMD
MIR550B2	MIR550B1	RAB5B	RAB21
MIR550B2	MIR550B1	DYRK1A	DYRK2
MIR550B2	MIR550B1	KMT2A	SETBP1
MIR550B2	MIR550B1	PRPF4B	CDK13
MIR98	MIRLET7A1	CDC34	AKTIP
MIR98	MIRLET7A1	ACVR2B	TGFBR1
MIR98	MIRLET7A1	ACVR2B	ACVR1C
MIR98	MIRLET7A1	PSD3	MON2
MIR98	MIRLET7A1	DDX19A	DDX19B
MIR98	MIRLET7A1	MAPK6	CILK1
MIR98	MIRLET7A1	SLC25A24	SLC25A27
MIR98	MIRLET7A1	PTPRE	PTPRD
MIR98	MIRLET7A1	HECTD2	ITCH
MIR98	MIRLET7A1	PRTG	IGDCC3
MIR98	MIRLET7A1	RDX	FRMD4B
MIR98	MIRLET7A1	TAOK1	MAP4K3
MIR98	MIRLET7A1	TAOK1	MAP3K1
MIR98	MIRLET7A1	SMARCAD1	ATRX
MIR98	MIRLET7A1	SMARCAD1	BTAF1
MIR98	MIRLET7A1	SMARCAD1	SMARCA5
MIR98	MIRLET7A1	ZFYVE16	RUFY3
MIR98	MIRLET7A1	ZFYVE16	ZFYVE26
MIR98	MIRLET7A1	E2F6	E2F5
MIR98	MIRLET7A1	MAP3K1	MAP4K3
MIR98	MIRLET7A1	LGR4	LRIG3
MIR98	MIRLET7A1	LGR4	LRIG2
MIR98	MIRLET7A1	BTAF1	ATRX
MIR98	MIRLET7A1	BTAF1	SMARCA5
MIR98	MIRLET7A1	CCND2	CCNJ
MIR98	MIRLET7A1	CCND2	CCNA2
MIR98	MIRLET7A1	USP25	USP38
MIR98	MIRLET7A1	BACH1	KLHL31
MIR98	MIRLET7A1	BACH1	GAN
MIR98	MIRLET7A1	ATRX	SMARCA5
MIR98	MIRLET7A1	KLHL31	GAN
MIR98	MIRLET7A1	TRIM71	TRIM63
MIR98	MIRLET7A1	PDE12	CNOT6L
MIR98	MIRLET7A1	RUFY3	ZFYVE26
MIR98	MIRLET7A1	CCNA2	CCNJ
MIR98	MIRLET7A1	CPEB2	CPEB1
MIR98	MIRLET7A2	DDX19A	DDX19B
MIR98	MIRLET7A2	SLC25A24	SLC25A27
MIR98	MIRLET7A2	PRTG	IGDCC3
MIR98	MIRLET7A2	RDX	FRMD4B
MIR98	MIRLET7A2	TAOK1	MAP4K3
MIR98	MIRLET7A2	TAOK1	MAP3K1
MIR98	MIRLET7A2	SMARCAD1	SMARCA5
MIR98	MIRLET7A2	E2F6	E2F5
MIR98	MIRLET7A2	MAP3K1	MAP4K3
MIR98	MIRLET7A2	LGR4	LRIG3
MIR98	MIRLET7A2	LGR4	LRIG2
MIR98	MIRLET7A2	CCND2	CCNJ
MIR98	MIRLET7A2	BACH1	KLHL31
MIR98	MIRLET7A2	BACH1	GAN
MIR98	MIRLET7A2	KLHL31	GAN
MIR98	MIRLET7A2	PDE12	CNOT6L
MIR98	MIRLET7A2	RUFY3	ZFYVE26
MIR98	MIRLET7A2	CPEB2	CPEB1
MIR98	MIRLET7A3	CDC34	AKTIP
MIR98	MIRLET7A3	ACVR2B	TGFBR1
MIR98	MIRLET7A3	ACVR2B	ACVR1C
MIR98	MIRLET7A3	PSD3	MON2
MIR98	MIRLET7A3	DDX19A	DDX19B
MIR98	MIRLET7A3	MAPK6	CILK1
MIR98	MIRLET7A3	SLC25A24	SLC25A27
MIR98	MIRLET7A3	PTPRE	PTPRD
MIR98	MIRLET7A3	HECTD2	ITCH
MIR98	MIRLET7A3	PRTG	IGDCC3
MIR98	MIRLET7A3	RDX	FRMD4B
MIR98	MIRLET7A3	TAOK1	MAP4K3
MIR98	MIRLET7A3	TAOK1	MAP3K1
MIR98	MIRLET7A3	SMARCAD1	ATRX
MIR98	MIRLET7A3	SMARCAD1	BTAF1
MIR98	MIRLET7A3	SMARCAD1	SMARCA5
MIR98	MIRLET7A3	ZFYVE16	RUFY3
MIR98	MIRLET7A3	ZFYVE16	ZFYVE26
MIR98	MIRLET7A3	E2F6	E2F5
MIR98	MIRLET7A3	MAP3K1	MAP4K3
MIR98	MIRLET7A3	LGR4	LRIG3
MIR98	MIRLET7A3	LGR4	LRIG2
MIR98	MIRLET7A3	BTAF1	ATRX
MIR98	MIRLET7A3	BTAF1	SMARCA5
MIR98	MIRLET7A3	CCND2	CCNJ
MIR98	MIRLET7A3	CCND2	CCNA2
MIR98	MIRLET7A3	USP25	USP38
MIR98	MIRLET7A3	BACH1	KLHL31
MIR98	MIRLET7A3	BACH1	GAN
MIR98	MIRLET7A3	ATRX	SMARCA5
MIR98	MIRLET7A3	KLHL31	GAN
MIR98	MIRLET7A3	TRIM71	TRIM63
MIR98	MIRLET7A3	PDE12	CNOT6L
MIR98	MIRLET7A3	RUFY3	ZFYVE26
MIR98	MIRLET7A3	CCNA2	CCNJ
MIR98	MIRLET7A3	CPEB2	CPEB1
MIR98	MIRLET7C	DDX19A	DDX19B
MIR98	MIRLET7C	PRTG	IGDCC3
MIR98	MIRLET7C	RDX	FRMD4B
MIR98	MIRLET7C	TAOK1	MAP4K3
MIR98	MIRLET7C	TAOK1	MAP3K1
MIR98	MIRLET7C	E2F6	E2F5
MIR98	MIRLET7C	MAP3K1	MAP4K3
MIR98	MIRLET7C	LGR4	LRIG3
MIR98	MIRLET7C	LGR4	LRIG2
MIR98	MIRLET7C	CCND2	CCNJ
MIR98	MIRLET7C	BACH1	KLHL31
MIR98	MIRLET7C	BACH1	GAN
MIR98	MIRLET7C	KLHL31	GAN
MIR98	MIRLET7C	RUFY3	ZFYVE26
MIR98	MIRLET7C	CPEB2	CPEB1
MIR98	MIRLET7D	DDX19A	DDX19B
MIR98	MIRLET7D	SLC25A24	SLC25A27
MIR98	MIRLET7D	PRTG	IGDCC3
MIR98	MIRLET7D	RDX	FRMD4B
MIR98	MIRLET7D	ZFYVE16	RUFY3
MIR98	MIRLET7D	ZFYVE16	ZFYVE26
MIR98	MIRLET7D	MAP3K1	MAP4K3
MIR98	MIRLET7D	LGR4	LRIG3
MIR98	MIRLET7D	LGR4	LRIG2
MIR98	MIRLET7D	CCND2	CCNJ
MIR98	MIRLET7D	BACH1	KLHL31
MIR98	MIRLET7D	BACH1	GAN
MIR98	MIRLET7D	KLHL31	GAN
MIR98	MIRLET7D	RUFY3	ZFYVE26
MIR98	MIRLET7D	CPEB2	CPEB1
MIR98	MIRLET7E	DDX19A	DDX19B
MIR98	MIRLET7E	SLC25A24	SLC25A27
MIR98	MIRLET7E	PRTG	IGDCC3
MIR98	MIRLET7E	RDX	FRMD4B
MIR98	MIRLET7E	E2F6	E2F5
MIR98	MIRLET7E	MAP3K1	MAP4K3
MIR98	MIRLET7E	LGR4	LRIG3
MIR98	MIRLET7E	LGR4	LRIG2
MIR98	MIRLET7E	CCND2	CCNJ
MIR98	MIRLET7E	BACH1	KLHL31
MIR98	MIRLET7E	BACH1	GAN
MIR98	MIRLET7E	KLHL31	GAN
MIR98	MIRLET7E	RUFY3	ZFYVE26
MIR98	MIRLET7E	CPEB2	CPEB1
MIR98	MIRLET7F2	DDX19A	DDX19B
MIR98	MIRLET7F2	SLC25A24	SLC25A27
MIR98	MIRLET7F2	PRTG	IGDCC3
MIR98	MIRLET7F2	RDX	FRMD4B
MIR98	MIRLET7F2	SMARCAD1	ATRX
MIR98	MIRLET7F2	E2F6	E2F5
MIR98	MIRLET7F2	MAP3K1	MAP4K3
MIR98	MIRLET7F2	LGR4	LRIG3
MIR98	MIRLET7F2	LGR4	LRIG2
MIR98	MIRLET7F2	CCND2	CCNJ
MIR98	MIRLET7F2	BACH1	KLHL31
MIR98	MIRLET7F2	BACH1	GAN
MIR98	MIRLET7F2	KLHL31	GAN
MIR98	MIRLET7F2	RUFY3	ZFYVE26
MIR98	MIRLET7F2	CPEB2	CPEB1
MIR98	MIRLET7G	DDX19A	DDX19B
MIR98	MIRLET7G	SLC25A24	SLC25A27
MIR98	MIRLET7G	PRTG	IGDCC3
MIR98	MIRLET7G	RDX	FRMD4B
MIR98	MIRLET7G	SMARCAD1	SMARCA5
MIR98	MIRLET7G	LGR4	LRIG3
MIR98	MIRLET7G	LGR4	LRIG2
MIR98	MIRLET7G	CCND2	CCNJ
MIR98	MIRLET7G	BACH1	GAN
MIR98	MIRLET7G	PDE12	CNOT6L
MIR98	MIRLET7G	RUFY3	ZFYVE26
MIR98	MIRLET7G	CPEB2	CPEB1
MIR98	MIRLET7I	DDX19A	DDX19B
MIR98	MIRLET7I	SLC25A24	SLC25A27
MIR98	MIRLET7I	PRTG	IGDCC3
MIR98	MIRLET7I	RDX	FRMD4B
MIR98	MIRLET7I	MAP3K1	MAP4K3
MIR98	MIRLET7I	LGR4	LRIG3
MIR98	MIRLET7I	LGR4	LRIG2
MIR98	MIRLET7I	CCND2	CCNJ
MIR98	MIRLET7I	BACH1	GAN
MIR98	MIRLET7I	RUFY3	ZFYVE26
MIR98	MIRLET7I	CPEB2	CPEB1
MIRLET7A1	MIRLET7A2	USP44	USP38
MIRLET7A1	MIRLET7A2	DDX19A	DDX19B
MIRLET7A1	MIRLET7A2	SLC25A24	SLC25A27
MIRLET7A1	MIRLET7A2	NRAS	RALB
MIRLET7A1	MIRLET7A2	IGDCC4	PRTG
MIRLET7A1	MIRLET7A2	IGDCC4	IGDCC3
MIRLET7A1	MIRLET7A2	PRTG	IGDCC3
MIRLET7A1	MIRLET7A2	RDX	FRMD4B
MIRLET7A1	MIRLET7A2	TAOK1	MAP4K3
MIRLET7A1	MIRLET7A2	TAOK1	MAP3K1
MIRLET7A1	MIRLET7A2	SOCS1	SOCS6
MIRLET7A1	MIRLET7A2	SMARCAD1	SMARCA5
MIRLET7A1	MIRLET7A2	E2F6	E2F5
MIRLET7A1	MIRLET7A2	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7A2	LGR4	LRIG3
MIRLET7A1	MIRLET7A2	LGR4	LRIG2
MIRLET7A1	MIRLET7A2	CCND2	CCNJ
MIRLET7A1	MIRLET7A2	BACH1	KLHL31
MIRLET7A1	MIRLET7A2	BACH1	KLHDC8B
MIRLET7A1	MIRLET7A2	BACH1	GAN
MIRLET7A1	MIRLET7A2	KLHL31	KLHDC8B
MIRLET7A1	MIRLET7A2	KLHL31	GAN
MIRLET7A1	MIRLET7A2	PDE12	CNOT6L
MIRLET7A1	MIRLET7A2	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7A2	CPEB2	CPEB1
MIRLET7A1	MIRLET7A2	KLHDC8B	GAN
MIRLET7A1	MIRLET7B	USP44	USP25
MIRLET7A1	MIRLET7B	USP44	USP38
MIRLET7A1	MIRLET7B	DDX19A	DDX19B
MIRLET7A1	MIRLET7B	COL1A2	COL11A1
MIRLET7A1	MIRLET7B	MAPK6	CILK1
MIRLET7A1	MIRLET7B	PTPRE	PTPRD
MIRLET7A1	MIRLET7B	NRAS	RALB
MIRLET7A1	MIRLET7B	VEZF1	HIC2
MIRLET7A1	MIRLET7B	HECTD2	ITCH
MIRLET7A1	MIRLET7B	PRTG	NCAM1
MIRLET7A1	MIRLET7B	PRTG	IGDCC3
MIRLET7A1	MIRLET7B	RDX	FRMD4B
MIRLET7A1	MIRLET7B	TAOK1	MAP4K3
MIRLET7A1	MIRLET7B	TAOK1	MAP3K1
MIRLET7A1	MIRLET7B	SMARCAD1	ATRX
MIRLET7A1	MIRLET7B	SMARCAD1	BTAF1
MIRLET7A1	MIRLET7B	SMARCAD1	SMARCA5
MIRLET7A1	MIRLET7B	ZFYVE16	RUFY3
MIRLET7A1	MIRLET7B	ZFYVE16	ZFYVE26
MIRLET7A1	MIRLET7B	E2F6	E2F5
MIRLET7A1	MIRLET7B	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7B	COL11A1	COL3A1
MIRLET7A1	MIRLET7B	LGR4	LRIG3
MIRLET7A1	MIRLET7B	LGR4	LRIG2
MIRLET7A1	MIRLET7B	BTAF1	ATRX
MIRLET7A1	MIRLET7B	BTAF1	SMARCA5
MIRLET7A1	MIRLET7B	CCND2	CCNJ
MIRLET7A1	MIRLET7B	CCND2	CCNA2
MIRLET7A1	MIRLET7B	USP25	USP38
MIRLET7A1	MIRLET7B	BACH1	GAN
MIRLET7A1	MIRLET7B	ATRX	SMARCA5
MIRLET7A1	MIRLET7B	SH3GL3	SORBS1
MIRLET7A1	MIRLET7B	TRIM71	TRIM63
MIRLET7A1	MIRLET7B	PDE12	CNOT6L
MIRLET7A1	MIRLET7B	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7B	NCAM1	IGDCC3
MIRLET7A1	MIRLET7B	CCNA2	CCNJ
MIRLET7A1	MIRLET7B	CPEB2	CPEB1
MIRLET7A1	MIRLET7C	USP44	USP38
MIRLET7A1	MIRLET7C	DDX19A	DDX19B
MIRLET7A1	MIRLET7C	PRTG	IGDCC3
MIRLET7A1	MIRLET7C	RDX	FRMD4B
MIRLET7A1	MIRLET7C	TAOK1	MAP4K3
MIRLET7A1	MIRLET7C	TAOK1	MAP3K1
MIRLET7A1	MIRLET7C	SOCS1	SOCS6
MIRLET7A1	MIRLET7C	E2F6	E2F5
MIRLET7A1	MIRLET7C	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7C	LGR4	LRIG3
MIRLET7A1	MIRLET7C	LGR4	LRIG2
MIRLET7A1	MIRLET7C	CCND2	CCNJ
MIRLET7A1	MIRLET7C	BACH1	KLHL31
MIRLET7A1	MIRLET7C	BACH1	GAN
MIRLET7A1	MIRLET7C	KLHL31	GAN
MIRLET7A1	MIRLET7C	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7C	CPEB2	CPEB1
MIRLET7A1	MIRLET7D	USP44	USP38
MIRLET7A1	MIRLET7D	DDX19A	DDX19B
MIRLET7A1	MIRLET7D	SLC25A24	SLC25A27
MIRLET7A1	MIRLET7D	PRTG	NCAM1
MIRLET7A1	MIRLET7D	PRTG	IGDCC3
MIRLET7A1	MIRLET7D	RDX	FRMD4B
MIRLET7A1	MIRLET7D	ZFYVE16	RUFY3
MIRLET7A1	MIRLET7D	ZFYVE16	ZFYVE26
MIRLET7A1	MIRLET7D	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7D	LGR4	LRIG3
MIRLET7A1	MIRLET7D	LGR4	LRIG2
MIRLET7A1	MIRLET7D	CCND2	CCNJ
MIRLET7A1	MIRLET7D	BACH1	KLHL31
MIRLET7A1	MIRLET7D	BACH1	GAN
MIRLET7A1	MIRLET7D	KLHL31	GAN
MIRLET7A1	MIRLET7D	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7D	NCAM1	IGDCC3
MIRLET7A1	MIRLET7D	CPEB2	CPEB1
MIRLET7A1	MIRLET7E	USP44	USP38
MIRLET7A1	MIRLET7E	DDX19A	DDX19B
MIRLET7A1	MIRLET7E	SLC25A24	SLC25A27
MIRLET7A1	MIRLET7E	PRTG	IGDCC3
MIRLET7A1	MIRLET7E	RDX	FRMD4B
MIRLET7A1	MIRLET7E	E2F6	E2F5
MIRLET7A1	MIRLET7E	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7E	LGR4	LRIG3
MIRLET7A1	MIRLET7E	LGR4	LRIG2
MIRLET7A1	MIRLET7E	CCND2	CCNJ
MIRLET7A1	MIRLET7E	BACH1	KLHL31
MIRLET7A1	MIRLET7E	BACH1	KLHDC8B
MIRLET7A1	MIRLET7E	BACH1	GAN
MIRLET7A1	MIRLET7E	KLHL31	KLHDC8B
MIRLET7A1	MIRLET7E	KLHL31	GAN
MIRLET7A1	MIRLET7E	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7E	CPEB2	CPEB1
MIRLET7A1	MIRLET7E	KLHDC8B	GAN
MIRLET7A1	MIRLET7F1	CDC34	AKTIP
MIRLET7A1	MIRLET7F1	USP44	USP25
MIRLET7A1	MIRLET7F1	USP44	USP38
MIRLET7A1	MIRLET7F1	ACVR2B	TGFBR1
MIRLET7A1	MIRLET7F1	ACVR2B	ACVR1C
MIRLET7A1	MIRLET7F1	PSD3	MON2
MIRLET7A1	MIRLET7F1	DDX19A	DDX19B
MIRLET7A1	MIRLET7F1	COL1A2	COL11A1
MIRLET7A1	MIRLET7F1	MAPK6	CILK1
MIRLET7A1	MIRLET7F1	SLC25A24	SLC25A27
MIRLET7A1	MIRLET7F1	PTPRE	PTPRD
MIRLET7A1	MIRLET7F1	HECTD2	ITCH
MIRLET7A1	MIRLET7F1	PRTG	NCAM1
MIRLET7A1	MIRLET7F1	PRTG	IGDCC3
MIRLET7A1	MIRLET7F1	RDX	FRMD4B
MIRLET7A1	MIRLET7F1	TAOK1	MAP4K3
MIRLET7A1	MIRLET7F1	TAOK1	MAP3K1
MIRLET7A1	MIRLET7F1	SOCS1	SOCS6
MIRLET7A1	MIRLET7F1	SMARCAD1	ATRX
MIRLET7A1	MIRLET7F1	SMARCAD1	BTAF1
MIRLET7A1	MIRLET7F1	SMARCAD1	SMARCA5
MIRLET7A1	MIRLET7F1	ZFYVE16	RUFY3
MIRLET7A1	MIRLET7F1	ZFYVE16	ZFYVE26
MIRLET7A1	MIRLET7F1	E2F6	E2F5
MIRLET7A1	MIRLET7F1	MAP3K1	MAP4K3
MIRLET7A1	MIRLET7F1	LGR4	LRIG3
MIRLET7A1	MIRLET7F1	LGR4	LRIG2
MIRLET7A1	MIRLET7F1	BTAF1	ATRX
MIRLET7A1	MIRLET7F1	BTAF1	SMARCA5
MIRLET7A1	MIRLET7F1	CCND2	CCNJ
MIRLET7A1	MIRLET7F1	CCND2	CCNA2
MIRLET7A1	MIRLET7F1	RAB2A	RAB10
MIRLET7A1	MIRLET7F1	USP25	USP38
MIRLET7A1	MIRLET7F1	BACH1	KLHL31
MIRLET7A1	MIRLET7F1	BACH1	GAN
MIRLET7A1	MIRLET7F1	ATRX	SMARCA5
MIRLET7A1	MIRLET7F1	SH3GL3	SORBS1
MIRLET7A1	MIRLET7F1	KLHL31	GAN
MIRLET7A1	MIRLET7F1	TRIM71	TRIM63
MIRLET7A1	MIRLET7F1	PDE12	CNOT6L
MIRLET7A1	MIRLET7F1	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7F1	NCAM1	IGDCC3
MIRLET7A1	MIRLET7F1	CCNA2	CCNJ
MIRLET7A1	MIRLET7F1	CPEB2	CPEB1
MIRLET7A1	MIRLET7G	USP44	USP38
MIRLET7A1	MIRLET7G	DDX19A	DDX19B
MIRLET7A1	MIRLET7G	SLC25A24	SLC25A27
MIRLET7A1	MIRLET7G	NRAS	RALB
MIRLET7A1	MIRLET7G	PRTG	IGDCC3
MIRLET7A1	MIRLET7G	RDX	FRMD4B
MIRLET7A1	MIRLET7G	SMARCAD1	SMARCA5
MIRLET7A1	MIRLET7G	LGR4	LRIG3
MIRLET7A1	MIRLET7G	LGR4	LRIG2
MIRLET7A1	MIRLET7G	CCND2	CCNJ
MIRLET7A1	MIRLET7G	BACH1	GAN
MIRLET7A1	MIRLET7G	PDE12	CNOT6L
MIRLET7A1	MIRLET7G	RUFY3	ZFYVE26
MIRLET7A1	MIRLET7G	CPEB2	CPEB1
