miRNA_1	miRNA_2	target
MIR9-1	MIR9-3	PHTF2
MIR9-1	MIR9-3	SHANK2
MIR9-1	MIR9-3	PLEKHA3
MIR9-1	MIR9-3	WWTR1
MIR9-1	MIR9-3	DICER1
MIR9-1	MIR9-3	ZNF90
MIR9-1	MIR9-3	MDM2
MIR9-1	MIR9-3	HS6ST1
MIR9-1	MIR9-3	PELI2
MIR9-1	MIR9-3	TCEA1
MIR9-1	MIR9-3	PAPD5
MIR9-1	MIR9-3	CAMSAP1
MIR9-1	MIR9-3	FNBP4
MIR9-1	MIR9-3	ZNF24
MIR9-1	MIR9-3	ATAD1
MIR9-1	MIR9-3	KIAA1468
MIR9-1	MIR9-3	GLCCI1
MIR9-1	MIR9-3	MEF2D
MIR9-1	MIR9-3	SYPL1
MIR9-1	MIR9-3	AKAP13
MIR9-1	MIR9-3	CNN2
MIR9-1	MIR9-3	RBM26
MIR9-2	MIR9-3	TMEM245
MIR9-2	MIR9-3	NUDT19
MIR9-2	MIR9-3	FAM118A
MIR9-2	MIR9-3	EPAS1
MIR9-2	MIR9-3	TMEM106B
MIR9-2	MIR9-3	RBM5
MIR9-2	MIR9-3	MKNK2
MIR9-2	MIR9-3	ZFHX2
MIR9-2	MIR9-3	PAK2
MIR9-2	MIR9-3	ZZZ3
MIR9-2	MIR9-3	TJP2
MIR9-2	MIR9-3	SC5D
MIR9-2	MIR9-3	CLCN3
MIR9-2	MIR9-3	KDELR1
MIR9-2	MIR9-3	MYO5A
MIR9-2	MIR9-3	GPI
MIR9-2	MIR9-3	ADAM9
MIR9-2	MIR9-3	CHAMP1
MIR9-2	MIR9-3	HMGA2
MIR9-2	MIR9-3	ZC3H11A
MIR9-2	MIR9-3	ACIN1
MIR9-2	MIR9-3	MMP2
MIR9-2	MIR9-3	P4HB
MIR9-2	MIR9-3	PRKDC
MIR9-2	MIR9-3	DDHD1
MIR9-2	MIR9-3	FYCO1
MIR9-2	MIR9-3	XPO1
MIR9-2	MIR9-3	TPD52
MIR9-2	MIR9-3	STARD13
MIR9-2	MIR9-3	SFT2D2
MIR9-2	MIR9-3	THAP2
MIR9-2	MIR9-3	LPPR4
MIR9-2	MIR9-3	UBL3
MIR9-2	MIR9-3	EIF3E
MIR9-2	MIR9-3	GYG1
MIR9-2	MIR9-3	CEACAM6
MIR9-2	MIR9-3	KIAA1147
MIR9-2	MIR9-3	SESN1
MIR9-2	MIR9-3	ZBTB6
MIR9-2	MIR9-3	IFRD1
MIR9-2	MIR9-3	TUBA1C
MIR9-2	MIR9-3	TIPARP
MIR9-2	MIR9-3	SENP6
MIR9-2	MIR9-3	FNDC3B
MIR9-2	MIR9-3	MESDC1
MIR9-2	MIR9-3	ITSN2
MIR9-2	MIR9-3	SERPINH1
MIR9-2	MIR9-3	FRMD3
MIR9-2	MIR9-3	KDM6B
MIR9-2	MIR9-3	CMTR2
MIR9-2	MIR9-3	MSI2
MIR9-2	MIR9-3	MTDH
MIR9-2	MIR9-3	KIF5C
MIR9-2	MIR9-3	PDE3B
MIR9-2	MIR9-3	RFK
MIR9-2	MIR9-3	MAP1B
MIR9-2	MIR9-3	SLC25A37
MIR9-2	MIR9-3	ADAR
MIR9-2	MIR9-3	SACS
MIR9-2	MIR9-3	HDAC3
MIR9-2	MIR9-3	USP3
MIR9-2	MIR9-3	TOP2B
MIR9-2	MIR9-3	TSHZ1
MIR9-2	MIR9-3	COL15A1
MIR9-2	MIR9-3	PPP6C
MIR9-2	MIR9-3	BRAF
MIR9-2	MIR9-3	UPF1
MIR9-2	MIR9-3	SHOC2
MIR9-2	MIR9-3	SYT14
MIR9-2	MIR9-3	PALM2-AKAP2
MIR9-2	MIR9-3	TMEM33
MIR9-2	MIR9-3	PSAP
MIR9-2	MIR9-3	EPC2
MIR9-2	MIR9-3	ZNF229
MIR9-2	MIR9-3	GPR65
MIR9-2	MIR9-3	SMC2
MIR9-2	MIR9-3	CHAC1
MIR9-2	MIR9-3	FBXW11
MIR9-2	MIR9-3	TSC22D4
MIR9-2	MIR9-3	RPL8
MIR9-2	MIR9-3	COL1A1
MIR9-2	MIR9-3	MSANTD4
MIR9-2	MIR9-3	PPP1R10
MIR9-2	MIR9-3	ARFIP1
MIR9-2	MIR9-3	HINT3
MIR9-2	MIR9-3	COG3
MIR9-2	MIR9-3	MLLT3
MIR9-2	MIR9-3	POLR1B
MIR9-2	MIR9-3	AP2M1
MIR9-2	MIR9-3	GPALPP1
MIR9-2	MIR9-3	RCAN3
MIR9-2	MIR9-3	C5orf30
MIR9-2	MIR9-3	CRY2
MIR9-2	MIR9-3	TNRC6C
MIR9-2	MIR9-3	POU2F2
MIR9-2	MIR9-3	VEZF1
MIR9-2	MIR9-3	HIST1H2BG
MIR9-2	MIR9-3	POLR2B
MIR9-2	MIR9-3	AKAP9
MIR9-2	MIR9-3	ANP32A
MIR9-2	MIR9-3	SLC38A6
MIR9-2	MIR9-3	TMED4
MIR9-2	MIR9-3	ZCCHC6
MIR9-2	MIR9-3	ZNF148
MIR9-2	MIR9-3	PIP5K1B
MIR9-2	MIR9-3	ATL3
MIR9-2	MIR9-3	GTF2A1
MIR9-2	MIR9-3	WSB1
MIR9-2	MIR9-3	INO80D
MIR9-2	MIR9-3	SFT2D1
MIR9-2	MIR9-3	PCSK1
MIR9-2	MIR9-3	OSBPL3
MIR9-2	MIR9-3	AP1G1
MIR9-2	MIR9-3	RHOBTB3
MIR9-2	MIR9-3	ARHGAP5
MIR9-2	MIR9-3	CREBL2
MIR9-2	MIR9-3	SART3
MIR9-2	MIR9-3	FRMD6
MIR9-2	MIR9-3	TFPI2
MIR9-2	MIR9-3	PFDN2
MIR9-2	MIR9-3	STRAP
MIR9-2	MIR9-3	FBXL4
MIR9-2	MIR9-3	MTF2
MIR9-2	MIR9-3	TUFT1
MIR9-2	MIR9-3	NOLC1
MIR9-2	MIR9-3	DLAT
MIR9-2	MIR9-3	BAZ1B
MIR9-2	MIR9-3	PLAG1
MIR9-2	MIR9-3	NCL
MIR9-2	MIR9-3	HIF1A
MIR9-2	MIR9-3	RAB21
MIR9-2	MIR9-3	KREMEN1
MIR9-2	MIR9-3	SLFN5
MIR9-2	MIR9-3	TLN1
MIR9-2	MIR9-3	TMEM200A
MIR9-2	MIR9-3	NCAPD2
MIR9-2	MIR9-3	ZNF217
MIR9-2	MIR9-3	CHD9
MIR9-2	MIR9-3	PALLD
MIR9-2	MIR9-3	ZNF644
MIR9-2	MIR9-3	ANKRD28
MIR9-2	MIR9-3	UBC
MIR9-2	MIR9-3	RAB23
MIR9-2	MIR9-3	HGSNAT
MIR9-2	MIR9-3	GEMIN5
MIR9-2	MIR9-3	ZMYM6NB
MIR9-2	MIR9-3	PARD6B
MIR9-2	MIR9-3	UBR3
MIR9-2	MIR9-3	ZNF664
MIR9-2	MIR9-3	RAI14
MIR9-2	MIR9-3	ZNF746
MIR9-2	MIR9-3	ATG14
MIR9-2	MIR9-3	UBE2J1
MIR9-2	MIR9-3	CCDC168
MIR9-2	MIR9-3	DOT1L
MIR9-2	MIR9-3	FGF2
MIR9-2	MIR9-3	PRUNE
MIR9-2	MIR9-3	PBRM1
MIR9-2	MIR9-3	LIPA
MIR9-2	MIR9-3	FURIN
MIR9-2	MIR9-3	SZRD1
MIR9-2	MIR9-3	TAOK1
MIR9-2	MIR9-3	PELO
MIR9-2	MIR9-3	KANSL1L
MIR9-2	MIR9-3	MTHFD2
MIR9-2	MIR9-3	PPP1R18
MIR9-2	MIR9-3	MAP2K7
MIR9-2	MIR9-3	ZNF329
MIR9-2	MIR9-3	PARM1
MIR9-2	MIR9-3	ZFHX3
MIR9-2	MIR9-3	TMEM69
MIR9-2	MIR9-3	BCOR
MIR9-2	MIR9-3	PLEKHA2
MIR9-2	MIR9-3	SCARB2
MIR9-2	MIR9-3	AHNAK
MIR9-2	MIR9-3	FAT1
MIR9-2	MIR9-3	JMY
MIR9-2	MIR9-3	VGLL4
MIR9-2	MIR9-3	SETX
MIR9-2	MIR9-3	UBE2D3
MIR9-2	MIR9-3	ANXA6
MIR9-2	MIR9-3	RALBP1
MIR9-2	MIR9-3	TNFSF13B
MIR9-2	MIR9-3	MXRA7
MIR9-2	MIR9-3	GCSAM
MIR9-2	MIR9-3	PTPRC
MIR9-2	MIR9-3	HN1L
MIR9-2	MIR9-3	ANKRD52
MIR9-2	MIR9-3	ATP5F1
MIR9-2	MIR9-3	ATXN7L3B
MIR9-2	MIR9-3	PHACTR1
MIR9-2	MIR9-3	HNRNPU
MIR9-2	MIR9-3	RDX
MIR9-2	MIR9-3	CLIC4
MIR9-2	MIR9-3	PSME3
MIR9-2	MIR9-3	EDRF1
MIR9-2	MIR9-3	COIL
MIR9-2	MIR9-3	KBTBD4
MIR9-2	MIR9-3	DCP1A
MIR9-2	MIR9-3	NOD2
MIR9-2	MIR9-3	MACF1
MIR9-2	MIR9-3	STMN1
MIR9-2	MIR9-3	CCR1
MIR9-2	MIR9-3	CDCA7L
MIR9-2	MIR9-3	DFFA
MIR9-2	MIR9-3	CPEB3
MIR9-2	MIR9-3	DBNL
MIR9-2	MIR9-3	TXNL1
MIR9-2	MIR9-3	ULK1
MIR9-2	MIR9-3	CUL4A
MIR9-2	MIR9-3	GPCPD1
MIR9-2	MIR9-3	STAM
MIR9-2	MIR9-3	PTGS2
MIR9-2	MIR9-3	MAP4
MIR9-2	MIR9-3	KIF15
MIR9-2	MIR9-3	PEX1
MIR9-2	MIR9-3	CFAP36
MIR9-2	MIR9-3	ANKRD17
MIR9-2	MIR9-3	KIAA1244
MIR9-2	MIR9-3	TBC1D23
MIR9-2	MIR9-3	CERS6
MIR9-2	MIR9-3	ARFGEF2
MIR9-2	MIR9-3	FBN1
MIR9-2	MIR9-3	ANKRD12
MIR9-2	MIR9-3	ATL2
MIR9-2	MIR9-3	MYD88
MIR9-2	MIR9-3	PATL1
MIR9-2	MIR9-3	FMN1
MIR9-2	MIR9-3	PCMTD1
MIR9-2	MIR9-3	TTC3
MIR9-2	MIR9-3	ZRANB1
MIR9-2	MIR9-3	CD2AP
MIR9-2	MIR9-3	ZNF680
MIR9-2	MIR9-3	EIF4G2
MIR9-2	MIR9-3	OTUD4
MIR9-2	MIR9-3	PDE4B
MIR9-2	MIR9-3	FRMD5
MIR9-2	MIR9-3	XPOT
MIR9-2	MIR9-3	TRIM32
MIR9-2	MIR9-3	SGSM1
MIR9-2	MIR9-3	GIGYF2
MIR9-2	MIR9-3	MIB1
MIR9-2	MIR9-3	SLC16A7
MIR9-2	MIR9-3	BIRC3
MIR9-2	MIR9-3	RPRD1A
MIR9-2	MIR9-3	SIN3A
MIR9-2	MIR9-3	CASC4
MIR9-2	MIR9-3	SKA2
MIR9-2	MIR9-3	COL5A1
MIR9-2	MIR9-3	C5orf51
MIR9-2	MIR9-3	COMMD1
MIR9-2	MIR9-3	BPTF
MIR9-2	MIR9-3	CPSF7
MIR9-2	MIR9-3	NSD1
MIR9-2	MIR9-3	GABPB1
MIR9-2	MIR9-3	GIT2
MIR9-2	MIR9-3	PSPH
MIR9-2	MIR9-3	TAF5L
MIR9-2	MIR9-3	NHLRC2
MIR9-2	MIR9-3	NUP153
MIR9-2	MIR9-3	IMPDH2
MIR9-2	MIR9-3	CSDE1
MIR9-2	MIR9-3	TDG
MIR9-2	MIR9-3	CD80
MIR9-2	MIR9-3	MEGF9
MIR9-2	MIR9-3	CYP1B1
MIR9-2	MIR9-3	MBP
MIR9-2	MIR9-3	KDM6A
MIR9-2	MIR9-3	REXO2
MIR9-2	MIR9-3	SEC24A
MIR9-2	MIR9-3	KIAA1279
MIR9-2	MIR9-3	HERPUD1
MIR9-2	MIR9-3	GNPDA2
MIR9-2	MIR9-3	HEG1
MIR9-2	MIR9-3	THUMPD3
MIR9-2	MIR9-3	XRN1
MIR9-2	MIR9-3	CCNDBP1
MIR9-2	MIR9-3	ARNT
MIR9-2	MIR9-3	NOL4L
MIR9-2	MIR9-3	ZNF234
MIR9-2	MIR9-3	HNRNPUL1
MIR9-2	MIR9-3	DIP2C
MIR9-2	MIR9-3	NHSL1
MIR9-2	MIR9-3	ABL2
MIR9-2	MIR9-3	ACTN1
MIR9-2	MIR9-3	ABCG1
MIR9-2	MIR9-3	TBC1D8
MIR9-2	MIR9-3	PAM
MIR9-2	MIR9-3	EPB41
MIR9-2	MIR9-3	OCIAD1
MIR9-2	MIR9-3	TNFRSF10B
MIR9-2	MIR9-3	MTMR12
MIR9-2	MIR9-3	LARP4B
MIR9-2	MIR9-3	RFC1
MIR9-2	MIR9-3	CD109
MIR9-2	MIR9-3	SLC25A24
MIR9-2	MIR9-3	ZNF407
MIR9-2	MIR9-3	B3GNT2
MIR9-2	MIR9-3	KLF13
MIR9-2	MIR9-3	CCND1
MIR9-2	MIR9-3	APOL6
MIR9-2	MIR9-3	SMIM15
MIR9-2	MIR9-3	PDK1
MIR9-2	MIR9-3	PPM1A
MIR9-2	MIR9-3	USP9Y
MIR9-2	MIR9-3	SLC38A1
MIR9-2	MIR9-3	ARL5B
MIR9-2	MIR9-3	SST
MIR9-2	MIR9-3	TRIM71
MIR9-2	MIR9-3	UBQLN1
MIR9-2	MIR9-3	ITPRIPL2
MIR9-2	MIR9-3	QARS
MIR9-2	MIR9-3	ONECUT2
MIR9-2	MIR9-3	CNPPD1
MIR9-2	MIR9-3	ATP13A3
MIR9-2	MIR9-3	DCUN1D1
MIR9-2	MIR9-3	YME1L1
MIR9-2	MIR9-3	RSU1
MIR9-2	MIR9-3	PCDH18
MIR9-2	MIR9-3	FSTL1
MIR9-2	MIR9-3	PHF19
MIR9-2	MIR9-3	SH3PXD2A
MIR9-2	MIR9-3	GPX8
MIR9-2	MIR9-3	PDE4DIP
MIR9-2	MIR9-3	SRCAP
MIR9-2	MIR9-3	WASF2
MIR9-2	MIR9-3	HSP90B1
MIR9-2	MIR9-3	LMNA
MIR9-2	MIR9-3	LRRC57
MIR9-2	MIR9-3	RABGAP1L
MIR9-2	MIR9-3	DCP2
MIR9-2	MIR9-3	NFKB1
MIR9-2	MIR9-3	POU2F1
MIR9-2	MIR9-3	SPOPL
MIR9-2	MIR9-3	TBC1D5
MIR9-2	MIR9-3	KPNB1
MIR9-2	MIR9-3	SAR1B
MIR9-2	MIR9-3	CCP110
MIR9-2	MIR9-3	FMNL3
MIR9-2	MIR9-3	CEP85L
MIR9-2	MIR9-3	FGL1
MIR9-2	MIR9-3	KBTBD7
MIR9-2	MIR9-3	MRPL34
MIR9-2	MIR9-3	ATP1B1
MIR9-2	MIR9-3	FOXN2
MIR9-2	MIR9-3	RSF1
MIR9-2	MIR9-3	RRM1
MIR9-2	MIR9-3	RP2
MIR9-2	MIR9-3	GTF3A
MIR9-2	MIR9-3	HIST1H4H
MIR9-2	MIR9-3	TRIM24
MIR9-2	MIR9-3	LARP1
MIR9-2	MIR9-3	AGFG1
MIR9-2	MIR9-3	SCAF11
MIR9-2	MIR9-3	PHC3
MIR9-2	MIR9-3	NUMB
MIR9-2	MIR9-3	MICAL2
MIR9-2	MIR9-3	ERN1
MIR9-2	MIR9-3	HSPD1
MIR9-2	MIR9-3	TRIM2
MIR9-2	MIR9-3	YTHDF3
MIR9-2	MIR9-3	CELF1
MIR9-2	MIR9-3	EVI5
MIR9-2	MIR9-3	NUFIP2
MIR9-2	MIR9-3	SIPA1L1
MIR9-2	MIR9-3	RELT
MIR9-2	MIR9-3	PARG
MIR9-2	MIR9-3	PPARA
MIR9-2	MIR9-3	BTG2
MIR9-2	MIR9-3	RSL1D1
MIR9-2	MIR9-3	FOXG1
MIR9-2	MIR9-3	MYOM1
MIR9-2	MIR9-3	FAM76A
MIR9-2	MIR9-3	PRH1
MIR9-2	MIR9-3	ZNF292
MIR9-2	MIR9-3	MOB1A
MIR9-2	MIR9-3	KLHL42
MIR9-2	MIR9-3	COL4A2
MIR9-2	MIR9-3	SPECC1L
MIR9-2	MIR9-3	FSD1L
MIR9-2	MIR9-3	CCNT2
MIR9-2	MIR9-3	SPPL2A
MIR9-2	MIR9-3	IRF1
MIR9-2	MIR9-3	NCOA4
MIR9-2	MIR9-3	TOB1
MIR9-2	MIR9-3	GCH1
MIR9-2	MIR9-3	HPS5
MIR9-2	MIR9-3	TCF20
MIR9-2	MIR9-3	ZKSCAN1
MIR9-2	MIR9-3	MYO19
MIR9-2	MIR9-3	HIST1H1C
MIR9-2	MIR9-3	PANK3
MIR9-2	MIR9-3	ZDHHC7
MIR9-2	MIR9-3	CERS2
MIR9-2	MIR9-3	CTNNAL1
MIR9-2	MIR9-3	PCBP2
MIR9-2	MIR9-3	HECTD1
MIR9-2	MIR9-3	RPL6
MIR9-2	MIR9-3	CCNI
MIR9-2	MIR9-3	CNOT11
MIR9-2	MIR9-3	ZC3H12C
MIR9-2	MIR9-3	PPP2R1B
MIR9-2	MIR9-3	ZNF780A
MIR9-2	MIR9-3	SHC1
MIR9-2	MIR9-3	AK4
MIR9-2	MIR9-3	SOCS4
MIR9-2	MIR9-3	ITFG3
MIR9-2	MIR9-3	PPP1R12A
MIR9-2	MIR9-3	TIMP2
MIR9-2	MIR9-3	NUP43
MIR9-2	MIR9-3	RCOR1
MIR9-2	MIR9-3	RETSAT
MIR9-2	MIR9-3	SSH1
MIR9-2	MIR9-3	UAP1
MIR9-2	MIR9-3	COX11
MIR9-2	MIR9-3	DDI2
MIR9-2	MIR9-3	DYNC1H1
MIR9-2	MIR9-3	RIOK3
MIR9-2	MIR9-3	CSNK1G3
MIR9-2	MIR9-3	CFLAR
MIR9-2	MIR9-3	CRIM1
MIR9-2	MIR9-3	LGALS8
MIR9-2	MIR9-3	ZFP91
MIR9-2	MIR9-3	OAS2
MIR9-2	MIR9-3	DDHD2
MIR9-2	MIR9-3	B2M
MIR9-2	MIR9-3	ARL4C
MIR9-2	MIR9-3	FAM126B
MIR9-2	MIR9-3	TACC1
MIR9-2	MIR9-3	BATF
MIR9-2	MIR9-3	CHD7
MIR9-2	MIR9-3	GNS
MIR9-2	MIR9-3	XIAP
MIR9-2	MIR9-3	FRS2
MIR9-2	MIR9-3	LBR
MIR9-2	MIR9-3	TMEM41A
MIR9-2	MIR9-3	PEX13
MIR9-2	MIR9-3	TTC37
MIR9-2	MIR9-3	DIP2B
MIR9-2	MIR9-3	SEPT6
MIR9-2	MIR9-3	GOLT1B
MIR9-2	MIR9-3	CEP95
MIR9-2	MIR9-3	DNAJA2
MIR9-2	MIR9-3	ZCCHC14
MIR9-2	MIR9-3	TAX1BP1
MIR9-2	MIR9-3	ADIPOR1
MIR9-2	MIR9-3	KDELR2
MIR9-2	MIR9-3	TRIM44
MIR9-2	MIR9-3	PHGDH
MIR9-2	MIR9-3	STC1
MIR9-2	MIR9-3	EPS15
MIR9-2	MIR9-3	BAG4
MIR9-2	MIR9-3	PABPC1
MIR9-2	MIR9-3	SLCO5A1
MIR9-2	MIR9-3	TNRC6A
MIR9-2	MIR9-3	NFAT5
MIR9-2	MIR9-3	PTBP3
MIR9-2	MIR9-3	MKL2
MIR9-2	MIR9-3	HOMER2
MIR9-2	MIR9-3	ENPP1
MIR9-2	MIR9-3	PHTF2
MIR9-2	MIR9-3	SHANK2
MIR9-2	MIR9-3	PLEKHA3
MIR9-2	MIR9-3	WWTR1
MIR9-2	MIR9-3	DICER1
MIR9-2	MIR9-3	ZNF90
MIR9-2	MIR9-3	MDM2
MIR9-2	MIR9-3	HS6ST1
MIR9-2	MIR9-3	PELI2
MIR9-2	MIR9-3	TCEA1
MIR9-2	MIR9-3	PAPD5
MIR9-2	MIR9-3	CAMSAP1
MIR9-2	MIR9-3	FNBP4
MIR9-2	MIR9-3	ZNF24
MIR9-2	MIR9-3	ATAD1
MIR9-2	MIR9-3	KIAA1468
MIR9-2	MIR9-3	GLCCI1
MIR9-2	MIR9-3	MEF2D
MIR9-2	MIR9-3	SYPL1
MIR9-2	MIR9-3	AKAP13
MIR9-2	MIR9-3	CNN2
MIR9-2	MIR9-3	RBM26
MIR100	MIR99A	GOLGA3
MIR100	MIR99A	MKL2
MIR100	MIR99A	TNRC6B
MIR100	MIR99A	IGF1R
MIR100	MIR99A	RCBTB1
MIR100	MIR99A	GMDS
MIR100	MIR99A	BMS1
MIR100	MIR99A	PSMD1
MIR100	MIR99A	DCAF10
MIR100	MIR99A	UBB
MIR100	MIR99A	LRRC8B
MIR100	MIR99A	RAB2A
MIR100	MIR99A	BAZ2A
MIR100	MIR99A	DPM1
MIR100	MIR99A	ATP5G3
MIR100	MIR99A	CFLAR
MIR100	MIR99A	VLDLR
MIR100	MIR99A	AP1AR
MIR100	MIR99A	CASP3
MIR100	MIR99A	DNAJC5
MIR100	MIR99A	ZNF217
MIR100	MIR99A	HNRNPL
MIR100	MIR99B	GOLGA3
MIR100	MIR99B	ENPP2
MIR100	MIR99B	MKL2
MIR100	MIR99B	TNRC6B
MIR100	MIR99B	WDR26
MIR100	MIR99B	IGF1R
MIR100	MIR99B	TNFAIP3
MIR100	MIR99B	RCBTB1
MIR100	MIR99B	GMDS
MIR100	MIR99B	RAB18
MIR100	MIR99B	CLDN11
MIR100	MIR99B	LRRC8B
MIR100	MIR99B	BAZ2A
MIR100	MIR99B	DPM1
MIR100	MIR99B	ATP5G3
MIR100	MIR99B	CFLAR
MIR100	MIR99B	AP1AR
MIR100	MIR99B	ITSN2
MIR100	MIR99B	ZNF217
MIR99A	MIR99B	CYLD
MIR99A	MIR99B	GOLGA3
MIR99A	MIR99B	MKL2
MIR99A	MIR99B	TNRC6B
MIR99A	MIR99B	CPEB3
MIR99A	MIR99B	MPC2
MIR99A	MIR99B	IGF1R
MIR99A	MIR99B	FOCAD
MIR99A	MIR99B	ABLIM1
MIR99A	MIR99B	RCBTB1
MIR99A	MIR99B	GMDS
MIR99A	MIR99B	EEF1A2
MIR99A	MIR99B	CLTC
MIR99A	MIR99B	SNX29
MIR99A	MIR99B	XRCC6
MIR99A	MIR99B	NUDT3
MIR99A	MIR99B	LRRC8B
MIR99A	MIR99B	PPL
MIR99A	MIR99B	KCNK6
MIR99A	MIR99B	BAZ2A
MIR99A	MIR99B	DPM1
MIR99A	MIR99B	ATP5G3
MIR99A	MIR99B	CFLAR
MIR99A	MIR99B	AP1AR
MIR99A	MIR99B	MON2
MIR99A	MIR99B	ZNF217
MIRLET7A1	MIRLET7A3	PLCB4
MIRLET7A1	MIRLET7A3	NAV1
MIRLET7A1	MIRLET7A3	RNF44
MIRLET7A1	MIRLET7A3	H1FX
MIRLET7A1	MIRLET7A3	PIEZO1
MIRLET7A1	MIRLET7A3	LRP1
MIRLET7A1	MIRLET7A3	GLG1
MIRLET7A1	MIRLET7A3	RNFT1
MIRLET7A1	MIRLET7A3	SOX18
MIRLET7A1	MIRLET7A3	RANBP2
MIRLET7A1	MIRLET7A3	FOXP1
MIRLET7A1	MIRLET7A3	NR4A1
MIRLET7A1	MIRLET7A3	FAM160B1
MIRLET7A1	MIRLET7A3	RAB3GAP2
MIRLET7A1	MIRLET7A3	ABT1
MIRLET7A1	MIRLET7A3	CTSZ
MIRLET7A1	MIRLET7A3	KIF1C
MIRLET7A1	MIRLET7A3	ABL1
MIRLET7A1	MIRLET7A3	SLC41A2
MIRLET7A1	MIRLET7A3	TTC17
MIRLET7A1	MIRLET7A3	URM1
MIRLET7A1	MIRLET7A3	ZFHX2
MIRLET7A1	MIRLET7A3	SET
MIRLET7A1	MIRLET7A3	MAML3
MIRLET7A1	MIRLET7A3	ZBED6
MIRLET7A1	MIRLET7A3	PRDM2
MIRLET7A1	MIRLET7A3	RPS6KA2
MIRLET7A1	MIRLET7A3	BRMS1L
MIRLET7A1	MIRLET7A3	STK4
MIRLET7A1	MIRLET7A3	KDELR1
MIRLET7A1	MIRLET7A3	TFPI
MIRLET7A1	MIRLET7A3	MYO5A
MIRLET7A1	MIRLET7A3	ADAM9
MIRLET7A1	MIRLET7A3	DHTKD1
MIRLET7A1	MIRLET7A3	PKN3
MIRLET7A1	MIRLET7A3	TMEM194A
MIRLET7A1	MIRLET7A3	APP
MIRLET7A1	MIRLET7A3	HMGA2
MIRLET7A1	MIRLET7A3	POLR3D
MIRLET7A1	MIRLET7A3	RPUSD3
MIRLET7A1	MIRLET7A3	NRAS
MIRLET7A1	MIRLET7A3	SLC35D2
MIRLET7A1	MIRLET7A3	VPS4A
MIRLET7A1	MIRLET7A3	FUT10
MIRLET7A1	MIRLET7A3	RBMS1
MIRLET7A1	MIRLET7A3	CAPRIN2
MIRLET7A1	MIRLET7A3	TMEM189-UBE2V1
MIRLET7A1	MIRLET7A3	NNT
MIRLET7A1	MIRLET7A3	PDHX
MIRLET7A1	MIRLET7A3	TEK
MIRLET7A1	MIRLET7A3	H3F3B
MIRLET7A1	MIRLET7A3	ATP2A2
MIRLET7A1	MIRLET7A3	BLVRB
MIRLET7A1	MIRLET7A3	PRKDC
MIRLET7A1	MIRLET7A3	HIST1H4D
MIRLET7A1	MIRLET7A3	MED11
MIRLET7A1	MIRLET7A3	PCYT2
MIRLET7A1	MIRLET7A3	PTP4A2
MIRLET7A1	MIRLET7A3	CCNG1
MIRLET7A1	MIRLET7A3	DDHD1
MIRLET7A1	MIRLET7A3	LIFR
MIRLET7A1	MIRLET7A3	TEX261
MIRLET7A1	MIRLET7A3	CXXC5
MIRLET7A1	MIRLET7A3	SPTLC2
MIRLET7A1	MIRLET7A3	REV3L
MIRLET7A1	MIRLET7A3	FKBP1A
MIRLET7A1	MIRLET7A3	SSR1
MIRLET7A1	MIRLET7A3	MAP3K1
MIRLET7A1	MIRLET7A3	SLC4A5
MIRLET7A1	MIRLET7A3	SENP5
MIRLET7A1	MIRLET7A3	GLOD4
MIRLET7A1	MIRLET7A3	VPS53
MIRLET7A1	MIRLET7A3	NDST2
MIRLET7A1	MIRLET7A3	ZBTB5
MIRLET7A1	MIRLET7A3	XPO1
MIRLET7A1	MIRLET7A3	B4GALT5
MIRLET7A1	MIRLET7A3	ZNF521
MIRLET7A1	MIRLET7A3	STARD13
MIRLET7A1	MIRLET7A3	MYL12B
MIRLET7A1	MIRLET7A3	TRIM27
MIRLET7A1	MIRLET7A3	PM20D2
MIRLET7A1	MIRLET7A3	ZFP36L2
MIRLET7A1	MIRLET7A3	NIPA1
MIRLET7A1	MIRLET7A3	FARSA
MIRLET7A1	MIRLET7A3	DENND6A
MIRLET7A1	MIRLET7A3	SLC43A3
MIRLET7A1	MIRLET7A3	HMGCS1
MIRLET7A1	MIRLET7A3	FIGN
MIRLET7A1	MIRLET7A3	ARHGEF15
MIRLET7A1	MIRLET7A3	SRGN
MIRLET7A1	MIRLET7A3	TSPAN14
MIRLET7A1	MIRLET7A3	SRP72
MIRLET7A1	MIRLET7A3	CYC1
MIRLET7A1	MIRLET7A3	ARHGEF7
MIRLET7A1	MIRLET7A3	MED12
MIRLET7A1	MIRLET7A3	PRMT1
MIRLET7A1	MIRLET7A3	ZNF142
MIRLET7A1	MIRLET7A3	RNF217
MIRLET7A1	MIRLET7A3	ZNF598
MIRLET7A1	MIRLET7A3	EIF4EBP1
MIRLET7A1	MIRLET7A3	MGAT1
MIRLET7A1	MIRLET7A3	MOB3A
MIRLET7A1	MIRLET7A3	PRDM5
MIRLET7A1	MIRLET7A3	EIF3C
MIRLET7A1	MIRLET7A3	SPCS3
MIRLET7A1	MIRLET7A3	OXSR1
MIRLET7A1	MIRLET7A3	PCNXL3
MIRLET7A1	MIRLET7A3	EPG5
MIRLET7A1	MIRLET7A3	PGPEP1
MIRLET7A1	MIRLET7A3	MESDC1
MIRLET7A1	MIRLET7A3	NPR1
MIRLET7A1	MIRLET7A3	XPR1
MIRLET7A1	MIRLET7A3	CDC42SE1
MIRLET7A1	MIRLET7A3	ELL2
MIRLET7A1	MIRLET7A3	ITSN2
